1万部电影_3,#genre#
开棺2013(美国恐怖片),https://vip.lzcdn2.com/20220421/4042_0d2ab24c/index.m3u8
爬行怪兽(美国恐怖片),https://vip.lzcdn2.com/20220421/4052_32186003/index.m3u8
凶宅美人头1989(大陆恐怖片),https://vip.lzcdn2.com/20220421/4068_e6a1c583/index.m3u8
无间罪：僵尸重生(大陆恐怖片),https://vip.lzcdn2.com/20220421/4089_92a11d76/index.m3u8
笔仙惊魂(大陆恐怖片),https://vip.lzcdn2.com/20220421/3901_9557f3d3/index.m3u8
奇奇怪怪：整容液(韩国恐怖片),https://vip1.lz-cdn10.com/20220420/1448_6a7e6c5e/index.m3u8
馗降：粽邪2(台湾恐怖片),https://vip1.lz-cdn10.com/20220420/1437_8ed98241/index.m3u8
来玩(美国恐怖片),https://vip1.lz-cdn10.com/20220420/1436_4896b290/index.m3u8
恐惧街2(美国恐怖片),https://vip1.lz-cdn10.com/20220420/1434_c6c27312/index.m3u8
致命弯道6：终极审判(美国恐怖片),https://vip1.lz-cdn10.com/20220420/1429_74886ed8/index.m3u8
致命弯道3(美国恐怖片),https://vip1.lz-cdn10.com/20220420/1428_eb831afa/index.m3u8
青魇2012(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2694_32b3431b/index.m3u8
诡婴吉咪(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2670_0fc86942/index.m3u8
古镇凶灵之巫咒缠身(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2668_e4f9bebd/index.m3u8
孤岛惊魂2(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2667_cee96115/index.m3u8
咒怨新娘(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2747_5a2a3927/index.m3u8
笔仙Ⅱ(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2646_5c65275e/index.m3u8
笔仙(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2645_821a21a8/index.m3u8
半夜不要照镜子(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2642_0d871ae5/index.m3u8
爱之咒：黑色婚礼(俄罗斯恐怖片),https://vip1.lz-cdn10.com/20220417/1397_61764852/index.m3u8
X博士(美国恐怖片),https://vip.lzcdn2.com/20220419/3815_e1d1a25a/index.m3u8
暗流2000(法国恐怖片),https://vip.lzcdn2.com/20220419/3812_46c59c9c/index.m3u8
灵猩(英国恐怖片),https://vip.lzcdn2.com/20220419/3788_5073eb62/index.m3u8
泥人哥连出世记1920(德国恐怖片),https://vip.lzcdn2.com/20220419/3773_08eaa1d6/index.m3u8
幽灵异变(美国恐怖片),https://vip.lzcdn2.com/20220419/3737_e356819c/index.m3u8
异度公寓(大陆恐怖片),https://vip1.lz-cdn1.com/20220418/2624_ca49b990/index.m3u8
午夜出租车(大陆恐怖片),https://vip1.lz-cdn1.com/20220418/2614_c3ce3d99/index.m3u8
午夜心跳(大陆恐怖片),https://vip1.lz-cdn1.com/20220418/2613_68ffb4d9/index.m3u8
鲨鱼惊魂夜(美国恐怖片),https://vip1.lz-cdn1.com/20220418/2562_f026396b/index.m3u8
你是下一个(美国恐怖片),https://vip1.lz-cdn1.com/20220418/2534_5490981d/index.m3u8
恐惧之巅(英国恐怖片),https://vip1.lz-cdn1.com/20220418/2499_bbc70580/index.m3u8
尖叫的女妖(美国恐怖片),https://vip1.lz-cdn1.com/20220418/2489_02e4bd47/index.m3u8
等着你回来2010【国语】(香港/大陆恐怖片),https://vip1.lz-cdn1.com/20220418/2435_a6db95ca/index.m3u8
9号谋杀案(美国恐怖片),https://vip1.lz-cdn1.com/20220418/2408_edff5101/index.m3u8
荒村客栈(大陆恐怖片),https://vip1.lz-cdn1.com/20220418/2405_1287600f/index.m3u8
恶魔总是悄悄来(美国恐怖片),https://vip1.lz-cdn1.com/20220417/2334_57e5eb93/index.m3u8
百烛游戏2020(新西兰/阿根廷恐怖片),https://vip1.lz-cdn1.com/20220417/2312_015c9c40/index.m3u8
木乃伊之手(美国恐怖片),https://vip1.lz-cdn1.com/20220417/2305_df3a60b8/index.m3u8
世界奇妙物语2021夏季特别篇(日本恐怖片),https://vip1.lz-cdn10.com/20220413/1374_e86477df/index.m3u8
逝者难眠(美国恐怖片),https://vip1.lz-cdn10.com/20220413/1370_5b50d641/index.m3u8
盖亚2021(南非恐怖片),https://vip1.lz-cdn10.com/20220413/1369_bd001a15/index.m3u8
电影审查员(英国恐怖片),https://vip1.lz-cdn10.com/20220413/1365_1ec16ee7/index.m3u8
黄金时段2021(波兰恐怖片),https://vip1.lz-cdn10.com/20220413/1362_9bdbbd93/index.m3u8
分离2021(美国恐怖片),https://vip1.lz-cdn10.com/20220413/1356_fe1b0924/index.m3u8
1920：邪灵重现(印度恐怖片),https://vip1.lz-cdn1.com/20220417/2253_c83706bb/index.m3u8
传真人(日本恐怖片),https://vip1.lz-cdn1.com/20220417/2237_9e7e9d0c/index.m3u8
鬼请你睇戏【粤语】(香港恐怖片),https://vip1.lz-cdn1.com/20220417/2235_659e00bb/index.m3u8
摧花手(意大利/西德恐怖片),https://vip1.lz-cdn1.com/20220417/2231_5dc12194/index.m3u8
躲藏2015(美国恐怖片),https://vip1.lz-cdn1.com/20220417/2226_8023b650/index.m3u8
尖叫圣诞(美国恐怖片),https://vip1.lz-cdn1.com/20220417/2214_8f424f78/index.m3u8
美女与液体人(日本恐怖片),https://vip.lzcdn2.com/20220416/3637_434a192d/index.m3u8
七尸八命(法国恐怖片),https://vip.lzcdn2.com/20220416/3628_02bc2422/index.m3u8
杰罗德游戏(美国恐怖片),https://vip.lzcdn2.com/20220416/3554_7efbdd37/index.m3u8
辣手保姆(美国恐怖片),https://vip.lzcdn2.com/20220416/3550_387ebddf/index.m3u8
辣手保姆2：女王蜂(美国恐怖片),https://vip.lzcdn2.com/20220416/3549_866430a4/index.m3u8
天使之心(美国恐怖片),https://vip.lzcdn2.com/20220416/3515_05c552f0/index.m3u8
史前巨鳄(美国恐怖片),https://vip.lzcdn2.com/20220416/3598_702e3ea0/index.m3u8
生人活埋(美国恐怖片),https://vip.lzcdn2.com/20220416/3602_a6f2c790/index.m3u8
圣诞恶魔(美国恐怖片),https://vip.lzcdn2.com/20220416/3607_cbda435d/index.m3u8
威拉德(美国恐怖片),https://vip.lzcdn2.com/20220416/3497_2804d77a/index.m3u8
战栗黑洞(美国恐怖片),https://vip.lzcdn2.com/20220416/3491_9023dc64/index.m3u8
吸血飞蛾(日本恐怖片),https://vip.lzcdn2.com/20220416/3488_c6c4ad55/index.m3u8
新天师斗僵尸(美国恐怖片),https://vip.lzcdn2.com/20220416/3486_acab7baa/index.m3u8
新天师斗僵尸2(美国恐怖片),https://vip.lzcdn2.com/20220416/3480_0f17175f/index.m3u8
咒死灵(日本恐怖片),https://vip.lzcdn2.com/20220416/3474_3b5264e8/index.m3u8
探访惊魂(美国恐怖片),https://vip.lzcdn2.com/20220416/3450_ca71bdda/index.m3u8
恐怖公墓1989(墨西哥恐怖片),https://vip.lzcdn2.com/20220416/3421_f6026a5e/index.m3u8
畸形人1932(美国恐怖片),https://vip.lzcdn2.com/20220416/3413_b7d74db9/index.m3u8
鬼面公仆1988(美国恐怖片),https://vip.lzcdn2.com/20220416/3408_c133e9a6/index.m3u8
切勿擅动(美国恐怖片),https://vip1.lz-cdn10.com/20220413/1346_39d01481/index.m3u8
第八天之夜(韩国恐怖片),https://vip1.lz-cdn10.com/20220413/1345_63a7d60a/index.m3u8
恐惧街(美国恐怖片),https://vip1.lz-cdn10.com/20220413/1344_53d3d597/index.m3u8
魅杀(印度恐怖片),https://vip1.lz-cdn10.com/20220413/1342_b030f4a3/index.m3u8
亡魂出没(美国恐怖片),https://vip1.lz-cdn1.com/20220415/2157_445d1fb7/index.m3u8
大脑中的猫(意大利恐怖片),https://vip1.lz-cdn1.com/20220415/2132_f54caede/index.m3u8
怪談雪女郎(日本恐怖片),https://vip1.lz-cdn1.com/20220415/2124_3753a90f/index.m3u8
诅咒2005(大陆恐怖片),https://vip1.lz-cdn1.com/20220415/2121_5ccba5c8/index.m3u8
饮血恶魔(菲律宾/美国恐怖片),https://vip1.lz-cdn1.com/20220415/2193_114bbaec/index.m3u8
复仇之心1914(美国恐怖片),https://vip1.lz-cdn1.com/20220415/2110_cd324692/index.m3u8
工具箱杀手2004(美国恐怖片),https://vip1.lz-cdn1.com/20220415/2101_127c2cf0/index.m3u8
怪人(美国恐怖片),https://vip1.lz-cdn1.com/20220415/2096_41f31931/index.m3u8
至死不渝2021(美国恐怖片),https://vip1.lz-cdn10.com/20220413/1338_5c0fd074/index.m3u8
午夜2021(韩国恐怖片),https://vip1.lz-cdn10.com/20220413/1334_58103929/index.m3u8
我的心跳你做主(美国恐怖片),https://vip1.lz-cdn10.com/20220413/1333_ea1de51d/index.m3u8
午夜惊魂2003(大陆恐怖片),https://vip1.lz-cdn1.com/20220415/2075_51ba2069/index.m3u8
天黑请闭眼2004(大陆恐怖片),https://vip1.lz-cdn1.com/20220415/2062_dd17a51f/index.m3u8
宽屏聊斋之冥婚【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220415/2019_b73e012e/index.m3u8
怪物2005(大陆恐怖片),https://vip1.lz-cdn1.com/20220415/2004_47eaae5d/index.m3u8
极度恐慌1983(西班牙恐怖片),https://vip1.lz-cdn1.com/20220415/1989_43e31e1a/index.m3u8
僵尸大时代【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220415/1977_502d5769/index.m3u8
恐怖小店(美国恐怖片),https://vip.lzcdn2.com/20220414/3390_7d89e82e/index.m3u8
魔女游戏1996(美国恐怖片),https://vip.lzcdn2.com/20220414/3382_06cf2110/index.m3u8
深洞(美国恐怖片),https://vip.lzcdn2.com/20220414/3337_02c79cae/index.m3u8
十二宫杀手(美国恐怖片),https://vip.lzcdn2.com/20220414/3333_cf3af7f1/index.m3u8
变态杀人魔(美国恐怖片),https://vip.lzcdn2.com/20220414/3224_898e50f5/index.m3u8
地兽(美国恐怖片),https://vip.lzcdn2.com/20220414/3190_9b6f8e21/index.m3u8
恐怖作业(西班牙恐怖片),https://vip1.lz-cdn1.com/20220413/1965_c5a90db8/index.m3u8
救命2004【粤语】(香港恐怖片),https://vip1.lz-cdn1.com/20220413/1966_e2a2b758/index.m3u8
谋杀大厦(西班牙恐怖片),https://vip1.lz-cdn1.com/20220413/1954_9d6c809d/index.m3u8
闪亮的眼睛(美国恐怖片),https://vip1.lz-cdn1.com/20220413/1882_d4094b61/index.m3u8
黑猫1972(意大利恐怖片),https://vip1.lz-cdn1.com/20220412/1757_5cc358e9/index.m3u8
学校怪谈3(日本恐怖片),https://vip1.lz-cdn1.com/20220412/1745_ededed4f/index.m3u8
学校怪谈2(日本恐怖片),https://vip1.lz-cdn1.com/20220412/1744_3ef6a930/index.m3u8
学校怪谈4(日本恐怖片),https://vip1.lz-cdn1.com/20220412/1743_c13f3368/index.m3u8
ICQ幽灵【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3163_cae2a61d/index.m3u8
失惊无神【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3130_25c62270/index.m3u8
幕后杀手【国语】2003(香港恐怖片),https://vip.lzcdn2.com/20220412/3118_8642e8ba/index.m3u8
魔幻凶间【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3116_cdaa0f9d/index.m3u8
灵异鬼世界【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3112_5663de31/index.m3u8
死亡音乐【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3111_11122fdb/index.m3u8
七月七日回魂夜【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3146_f28f7add/index.m3u8
回头太难【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3100_4f9cd401/index.m3u8
夺命生死咒【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3092_b6838bed/index.m3u8
肢解迷情【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3159_cb0f1357/index.m3u8
家宅凶灵【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3074_dbc15ee0/index.m3u8
地狱活死人1980(意大利/西班牙恐怖片),https://vip.lzcdn2.com/20220412/3068_8f7a09b8/index.m3u8
工具箱杀手1978(美国恐怖片),https://vip.lzcdn2.com/20220412/3065_7cf44518/index.m3u8
千年血后(英国恐怖片),https://vip.lzcdn2.com/20220412/3049_f2911d70/index.m3u8
活死人之夜(美国恐怖片),https://vip.lzcdn2.com/20220412/3047_5b084dc0/index.m3u8
7号差馆【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3027_cee4685a/index.m3u8
他在窥着你(美国恐怖片),https://vip.lzcdn2.com/20220412/3018_1a458001/index.m3u8
每天吓你八小时【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/3017_ef58db73/index.m3u8
恐怖血尸骨【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/2995_3d9308c6/index.m3u8
勾魂蛇魔女【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/2971_1d2df629/index.m3u8
拜错神【国语】(香港恐怖片),https://vip.lzcdn2.com/20220412/2963_1c0260de/index.m3u8
炭烧凶咒【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1716_7850b6da/index.m3u8
断魂咒【国语】2001(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1689_227b0569/index.m3u8
僵尸复活【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1688_4deae950/index.m3u8
血魔回魂【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1733_667a7868/index.m3u8
幽灵人间【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1737_abc2d5ac/index.m3u8
幽灵人间II：鬼味人间【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1738_b5709d1e/index.m3u8
尸前想后【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1655_f12b5fb9/index.m3u8
鬼学校【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1625_3e45290f/index.m3u8
鬼屋冤魂【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1624_8c70cb8d/index.m3u8
枕边凶灵【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1677_052c52a4/index.m3u8
面青青有排惊【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1601_eb16d36b/index.m3u8
疯孽劫【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1559_cc21222a/index.m3u8
夺命惊呼【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1554_10491be5/index.m3u8
音乐僵尸【国语】(香港恐怖片),https://vip1.lz-cdn6.com/20220410/3280_125d2750/index.m3u8
山村老尸2：色之恶鬼【国语】(香港恐怖片),https://vip1.lz-cdn6.com/20220410/3294_8a846c32/index.m3u8
猛鬼佛跳墙【国语】(香港恐怖片),https://vip1.lz-cdn6.com/20220410/3276_d94bbf6a/index.m3u8
黑暗侵袭(英国恐怖片),https://vip.lzcdn2.com/20220410/2886_a0f4bf82/index.m3u8
死路(法国恐怖片),https://vip.lzcdn2.com/20220410/2879_aa673a1e/index.m3u8
蔷花,红莲(韩国恐怖片),https://vip.lzcdn2.com/20220410/2876_360960e2/index.m3u8
黑暗中的恐惧(加拿大恐怖片),https://vip.lzcdn2.com/20220410/2868_71de0a6d/index.m3u8
荒神(日本恐怖片),https://vip.lzcdn2.com/20220410/2867_7662f3d6/index.m3u8
高压电(法国恐怖片),https://vip.lzcdn2.com/20220410/2864_80d8f37e/index.m3u8
鬼干部【粤语】(香港恐怖片),https://vip1.lz-cdn6.com/20220410/3275_475efc87/index.m3u8
颤栗汪洋(美国恐怖片),https://vip.lzcdn2.com/20220410/2817_dd15c8a3/index.m3u8
垂死一眼【国语】(香港恐怖片),https://vip.lzcdn2.com/20220410/2794_b4f2e308/index.m3u8
德州电锯杀人狂2003(美国恐怖片),https://vip.lzcdn2.com/20220410/2751_e8e4b0d0/index.m3u8
黄色壁纸(美国恐怖片),https://vip.lz-cdn11.com/20220408/18_36acd2bf/index.m3u8
读心者之深海(大陆恐怖片),https://vip.lz-cdn11.com/20220408/13_da026926/index.m3u8
惊梦魂【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1503_6104431f/index.m3u8
鬼巴士【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1485_baea7122/index.m3u8
恐怖鸡【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1509_1af55ca4/index.m3u8
鬼影2004(泰国恐怖片),https://vip1.lz-cdn1.com/20220409/1399_3b292ce1/index.m3u8
感染2004(日本恐怖片),https://vip1.lz-cdn1.com/20220409/1394_64c73e31/index.m3u8
人形师(韩国恐怖片),https://vip1.lz-cdn1.com/20220409/1391_f67025b1/index.m3u8
惊心食人族2(美国恐怖片),https://vip1.lz-cdn1.com/20220409/1436_1c0223bb/index.m3u8
魔鬼卡车(美国恐怖片),https://vip1.lz-cdn1.com/20220409/1434_bae322ce/index.m3u8
昭和歌谣大全集(日本恐怖片),https://vip1.lz-cdn1.com/20220409/1410_3406e5e5/index.m3u8
一咬OK【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1372_c11f0772/index.m3u8
夜魔先生【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1367_49768050/index.m3u8
预言(日本恐怖片),https://vip1.lz-cdn1.com/20220409/1356_7cd30bfd/index.m3u8
喂,搵边位？【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1346_747bfeda/index.m3u8
青春奇侠【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1330_c1bd5d19/index.m3u8
稀人(日本恐怖片),https://vip1.lz-cdn1.com/20220408/1279_1e938413/index.m3u8
挖心猛鬼【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220408/1236_c6afd45a/index.m3u8
魑魅魍魉【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220408/1200_5198a67a/index.m3u8
鬼娃回魂5(美国/英国/罗马尼亚恐怖片),https://vip.lzcdn2.com/20220408/2743_2fb94110/index.m3u8
变种女狼归来(加拿大恐怖片),https://vip.lzcdn2.com/20220408/2723_8614ea5a/index.m3u8
变种女狼2(加拿大恐怖片),https://vip.lzcdn2.com/20220408/2720_12a64322/index.m3u8
香港第一凶宅【国语】(香港恐怖片),https://vip.lzcdn2.com/20220408/2713_f4b906c7/index.m3u8
羞羞鬼【国语】(香港恐怖片),https://vip.lzcdn2.com/20220408/2707_58f482b8/index.m3u8
麻衣传奇【国语】(香港恐怖片),https://vip.lzcdn2.com/20220408/2683_dc97b649/index.m3u8
鬼片王之再现凶榜【国语】(香港恐怖片),https://vip.lzcdn2.com/20220408/2669_69bb4f33/index.m3u8
猛鬼屠房【国语】(香港恐怖片),https://vip.lzcdn2.com/20220407/2554_f91eea4e/index.m3u8
灵幻至尊【国语】(香港恐怖片),https://vip.lzcdn2.com/20220407/2547_24e21cd1/index.m3u8
甩皮鬼【国语】(香港恐怖片),https://vip.lzcdn2.com/20220407/2540_c95aba91/index.m3u8
脆弱(西班牙恐怖片),https://vip.lzcdn2.com/20220407/2523_2ba9893d/index.m3u8
灵异咒(日本恐怖片),https://vip.lzcdn2.com/20220407/2472_b5b7cb08/index.m3u8
你喜欢希区柯克吗？(意大利/西班牙恐怖片),https://vip.lzcdn2.com/20220407/2463_f0a17dbd/index.m3u8
午夜凶铃2(美版)(美国恐怖片),https://vip.lzcdn2.com/20220407/2432_c14b3ab1/index.m3u8
养鬼吃人8：地狱世界(美国恐怖片),https://vip.lzcdn2.com/20220407/2426_f23a16e7/index.m3u8
血衣天使【国语】(香港恐怖片),https://vip.lzcdn2.com/20220406/2305_eb105134/index.m3u8
山狗1980【粤语】(香港恐怖片),https://vip.lzcdn2.com/20220406/2287_b7a0b151/index.m3u8
求爱夜惊魂【粤语】(香港恐怖片),https://vip.lzcdn2.com/20220406/2283_78346f7e/index.m3u8
魔战【国语】(香港恐怖片),https://vip.lzcdn2.com/20220406/2257_68159718/index.m3u8
鬼画符【国语】(香港恐怖片),https://vip.lzcdn2.com/20220406/2254_1eea1a1b/index.m3u8
毒咒【国语】1985(香港恐怖片),https://vip.lzcdn2.com/20220406/2250_6602f415/index.m3u8
灵幻童子(台湾恐怖片),https://vip1.lz-cdn1.com/20220405/1128_596032b4/index.m3u8
鬼马天师【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220405/1104_66a11188/index.m3u8
墓地邂逅(加拿大恐怖片),https://vip1.lz-cdn1.com/20220405/1101_688ef697/index.m3u8
安乐战场【粤语】(香港恐怖片),https://vip1.lz-cdn1.com/20220405/1083_7f23af48/index.m3u8
凶猫【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220405/1171_1dc6eef6/index.m3u8
血玫瑰【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220405/1174_04863e1f/index.m3u8
撞鬼(台湾恐怖片),https://vip1.lz-cdn1.com/20220405/1061_6656f657/index.m3u8
原振侠与卫斯理【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/965_165e3a65/index.m3u8
天煞【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/955_a167d91c/index.m3u8
猛鬼舞厅【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/943_66d87b30/index.m3u8
哭泣女人的诅咒(美国恐怖片),https://vip1.lz-cdn1.com/20220404/922_e64a8135/index.m3u8
黑心鬼【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/920_7dd5da8b/index.m3u8
少女集中营【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/899_3feb4628/index.m3u8
魔胎【国语】1983(香港恐怖片),https://vip1.lz-cdn1.com/20220404/890_29575dd3/index.m3u8
魔高一丈【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/888_eda9153e/index.m3u8
猛鬼差馆【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/884_7a915406/index.m3u8
僵尸少爷【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/877_e9784aee/index.m3u8
鬼媾人【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/873_9c38bbb3/index.m3u8
僵尸叔叔【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/871_a85e594d/index.m3u8
火烛鬼【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/870_08ed91a5/index.m3u8
鬼打鬼【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/866_b961e9f2/index.m3u8
飞尸【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/864_5e7573e8/index.m3u8
谁是鬼【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/847_6b018411/index.m3u8
卡里加利博士的小屋(美国恐怖片),https://vip1.lz-cdn1.com/20220403/819_9e97369e/index.m3u8
当你熟睡2011(西班牙恐怖片),https://vip1.lz-cdn1.com/20220403/802_506923f1/index.m3u8
神秘群岛2006(德国/英国/美国恐怖片),https://vip.lzcdn2.com/20220403/2226_9219204e/index.m3u8
凶兆2006(美国恐怖片),https://vip1.lz-cdn1.com/20220403/759_c2988953/index.m3u8
旧日噩梦(美国恐怖片),https://vip.lzcdn2.com/20220402/2037_f7ae8fd3/index.m3u8
波基普西录像带(美国恐怖片),https://vip.lzcdn2.com/20220402/2035_0007b20b/index.m3u8
致命报应(美国恐怖片),https://vip.lzcdn2.com/20220402/1907_0cd03721/index.m3u8
隔山有眼2(美国恐怖片),https://vip.lzcdn2.com/20220401/1834_7ea797f1/index.m3u8
异能未来人(大陆恐怖片),https://vip.lzcdn2.com/20220401/1827_b790c2f7/index.m3u8
盗命兄弟(美国恐怖片),https://vip.lzcdn2.com/20220401/1822_55b5e09c/index.m3u8
边域之城(法国恐怖片),https://vip.lzcdn2.com/20220401/1773_e0b00565/index.m3u8
地铁四重奏(加拿大恐怖片),https://vip.lzcdn2.com/20220401/1761_b6b7800a/index.m3u8
幻影凶间(美国恐怖片),https://vip.lzcdn2.com/20220401/1755_893f33d1/index.m3u8
恶种(加拿大恐怖片),https://vip.lzcdn2.com/20220401/1754_07732c9e/index.m3u8
死寂(美国恐怖片),https://vip.lzcdn2.com/20220401/1681_c2351eef/index.m3u8
理发师陶德(美国恐怖片),https://vip.lzcdn2.com/20220401/1723_f5235920/index.m3u8
克苏鲁(美国恐怖片),https://vip.lzcdn2.com/20220401/1724_ad01a9b9/index.m3u8
死亡录像(西班牙恐怖片),https://vip.lzcdn2.com/20220401/1678_092b7e34/index.m3u8
死亡航班(美国恐怖片),https://vip.lzcdn2.com/20220401/1675_5871a536/index.m3u8
新万圣节(美国恐怖片),https://vip.lzcdn2.com/20220331/1663_718fe87c/index.m3u8
伊恩·斯通之死(英国恐怖片),https://vip.lzcdn2.com/20220331/1655_abe08c42/index.m3u8
漫长的黑夜(美国恐怖片),https://vip1.lz-cdn1.com/20220331/694_ddc0116f/index.m3u8
魔胎(大陆恐怖片),https://vip.lzcdn2.com/20220331/1500_ec39cd74/index.m3u8
你不是我妈妈2021(爱尔兰恐怖片),https://vip1.lz-cdn1.com/20220330/687_cf6fb91c/index.m3u8
牧羊人(英国恐怖片),https://vip1.lz-cdn1.com/20220330/686_55620aed/index.m3u8
紧急呼叫(美国恐怖片),https://vip1.lz-cdn1.com/20220330/680_820c66da/index.m3u8
秘域灵电(大陆恐怖片),https://vip.lzcdn2.com/20220331/1472_76d5ece7/index.m3u8
僵尸少女(大陆恐怖片),https://vip.lzcdn2.com/20220330/1446_737f17ca/index.m3u8
毒爱(泰国恐怖片),https://vip.lzcdn2.com/20220330/1440_05dfc0eb/index.m3u8
玛丽的白色连衣裙(恐怖片),https://vip.lzcdn2.com/20220330/1381_02aa4a12/index.m3u8
夺魄冤魂(加拿大恐怖片),https://vip.lzcdn2.com/20220330/1369_ff274e43/index.m3u8
消失在第七街(美国恐怖片),https://vip.lzcdn2.com/20220330/1317_f098b26c/index.m3u8
新猛鬼街(美国恐怖片),https://vip.lzcdn2.com/20220330/1316_b0b72a60/index.m3u8
黑死病2010(英国恐怖片),https://vip.lzcdn2.com/20220330/1378_a56a4b9b/index.m3u8
富江4：重生(日本恐怖片),https://vip.lzcdn2.com/20220330/1314_f907678e/index.m3u8
富江8：富江VS富江(日本恐怖片),https://vip.lzcdn2.com/20220330/1312_920938e4/index.m3u8
夜魔(美国恐怖片),https://vip.lzcdn2.com/20220330/1308_11ac9ac9/index.m3u8
控梦师(大陆恐怖片),https://vip.lzcdn2.com/20220330/1283_cb5a6b5e/index.m3u8
九型人格(大陆恐怖片),https://vip.lzcdn2.com/20220330/1281_3f8c92c4/index.m3u8
诡影直播间(大陆恐怖片),https://vip.lzcdn2.com/20220330/1276_1d137149/index.m3u8
魔婴少女(日本恐怖片),https://vip.lzcdn2.com/20220330/1267_2b91aaae/index.m3u8
诊所惊魂2010(澳大利亚恐怖片),https://vip.lzcdn2.com/20220330/1256_4d6e0d9e/index.m3u8
巡楼人之舞灵(大陆恐怖片),https://vip.lzcdn2.com/20220329/1240_a68b2462/index.m3u8
生化危机：终章(美国/德国/法国/加拿大/南非/澳大利亚/英国/日本/中国大陆恐怖片),https://vip.lzcdn2.com/20220329/1198_7afc6c2f/index.m3u8
生化危机5：惩罚(德国/加拿大/美国/法国恐怖片),https://vip.lzcdn2.com/20220329/1197_5930fcfe/index.m3u8
生化危机4：战神再生(德国/法国/美国/加拿大恐怖片),https://vip.lzcdn2.com/20220329/1196_e004e33f/index.m3u8
生化危机3：灭绝(美国/法国/澳大利亚/德国/英国恐怖片),https://vip.lzcdn2.com/20220329/1195_7902374c/index.m3u8
生化危机2：启示录(德国/法国/英国/加拿大/美国恐怖片),https://vip.lzcdn2.com/20220329/1194_aa95f76a/index.m3u8
