唐海馬,#genre#
NOW体育 6,http://127.0.0.1:43251/aHR0cDovLzEwMy4yMTQuMTA4LjIyNjo5NTYwL25vd3NwNi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE5MDQmdi50eXBlPTEmaXBzPTE1LjIzNS4xMTcuODU6OTk3MA==
NOW体育 7,http://127.0.0.1:43251/aHR0cDovLzEwMy4yMTQuMTA4LjIyNjo5NTYwL25vd3NwNy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE5MDUmdi50eXBlPTEmaXBzPTE1LjIzNS4xMTcuODU6OTk3MA==
NOW英超 ,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL25vd3R2cGwxL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTgzNCZ2LnR5cGU9MSZpcHM9MTUuMjM1LjExNy44NTo5OTcw
有线赛马18,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2hrY3JhY2luZy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTIyNDEmdi50eXBlPTEmaXBzPTEwOC4xODEuNC4xOTM6OTY5MA==
广东体育,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2dkdHkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xOTEwJnYudHlwZT0xJmlwcz0xMDguMTgxLjQuMTkzOjk2OTA=
SUPER Kids Channel,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2hhbmRzdXAvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODI1JnYudHlwZT0xJmlwcz0xNS4yMzUuMTE3Ljg1Ojk5NzA=
澳门莲花,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMS4xMDY6OTU2MC8yMWxvdHVzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9OTA2JnYudHlwZT0xJmlwcz0xMDguMTgxLjQuMTkzOjk2OTA=
民视,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2Z0di9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTU4NSZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
台视,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3R0di9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTU4NiZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
华视,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2N0cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTU4NyZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
中视,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3pvbmdzaGkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD01ODgmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
东森综合,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9kc3poZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE4OTQmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
东森超视,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9kc2NzaC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE4OTUmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
中天新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2N0aXR2bmV3cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTUzMSZ2LnR5cGU9MSZpcHM9MTUuMjM1LjExNy44NTozMTM0Mg==
中天娱乐,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2N0aXR2eWwvaW5kZXgubTN1OD92LmNoYW5uZWxpZD03OTgmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
中天综合,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2N0aXR2emgvaW5kZXgubTN1OD92LmNoYW5uZWxpZD03OTkmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
公视,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2dvbmdzaGkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjkzJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
TVBS新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL1RWQlNuZXdzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI3NCZ2LnR5cGU9MSZpcHM9MTUuMjM1LjExNy44NTozMTM0Mg==
TVBS,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTMxLjE1NTo5NTYwL3R2YnMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTgyJnYudHlwZT0xJmlwcz0xNS4yMzUuMTE3Ljg1OjMxMzQy
TVBS欢乐,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL1RWQlNodWFubGUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjc1JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
TVBS精采,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL1RWQlNqaW5nY2FpL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI3NiZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
东森新闻,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9ldHR2bmV3cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyNzcmdi50eXBlPTEmaXBzPTE1LjIzNS4xMTcuODU6MzEzNDI=
东森财经新闻,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9ldHR2YnVzaW5ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjc4JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
东森电影,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2V0dHZtb3YvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjc5JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
东森戏剧,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2V0dHZ4aWp1L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI4MCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
东森洋片,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2V0dHZ5YW5ncGlhbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyODEmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
民视新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL21zeHcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODcxJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
三立新闻,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9zaGFubGluZXdzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI4MiZ2LnR5cGU9MSZpcHM9MTUuMjM1LjExNy44NTozMTM0Mg==
三立戏剧,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3NoYW5saXhpanUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjgzJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
三立綜合,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3NoYW5saXpvbmdoZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyODQmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
三立台湾,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3NoYW5saXR3L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI4NSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
三立都会,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3NoYW5saWR1aHVpL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI4NiZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
三立国际,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3NsaWdqL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTg5OSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
中视新闻,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC96c25ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjg4JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
中视经典,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC96c2ppZ25kaWFuL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI4OSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
中视菁采,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC96c2ppZ25jYWkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjkwJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
镜新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2ppbm5ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODkyJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
台视新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3RzbmV3cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyOTEmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
三立i新闻,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9zbGluZXdzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTg5MyZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
壹电视新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL29uZW5ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjk2JnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
非凡新闻,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9mZWlmYW5uZXdzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI5OCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
寰宇新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2h1YW55bmV3cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyOTQmdi50eXBlPTEmaXBzPTE1LjIzNS4xMTcuODU6MzEzNDI=
寰宇新闻台湾,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2h1YW55bmV3c3R3L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI5NSZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
年代新闻,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL25pYW5kYWluZXdzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI5NyZ2LnR5cGU9MSZpcHM9MTUuMjM1LjExNy44NTozMTM0Mg==
台视财经,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3RzYnVzaW5ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjkyJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
Cinemax,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2NpbmVtYXgvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xOTEzJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
美亚电影,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL21laXlhbW92L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTI5OSZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
龙祥电影,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2xzdGltZW1vdi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMDMmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
好莱坞电影,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2hvbGx5d29vZG1vdi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMDQmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
HBO,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0hCTy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMDUmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
HBO Signature,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0hCT1NpZ25hdHVyZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMDYmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
HBO Family,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0hCT0ZhbWlseS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMDcmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
HBO Hits,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0hCT0hpdHMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzA4JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
AXN,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0FYTi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMDkmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
HITS,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0hJVFMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzEwJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
华纳电视,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3dhcm5lci9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMTEmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
爱尔达影剧,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2FsZGFtb3YvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzEyJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
CI罪案侦查,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9DSS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMTMmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
影迷数位纪实,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3lpbmdtaXNodXdlaWppc2hpL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMxNCZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
影迷数位电影,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3lpbmdtaXNodXdlaW1vdi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMTUmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
AMC最爱电影,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9BTUMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzE2JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
Cinema World,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9DaW5lbWFXb3JsZC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMTcmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
CatchPlay电影,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9DQVRDSFBMQVlNT1YvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzE5JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
My Cinema Europe,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL015Q2luZW1hRXVyb3BlL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMyMCZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
视纳华仁纪实,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3NoaW5hcmVuaHVhL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMyMSZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
博斯运动1,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9ib3NoaXNwMS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMjImdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
博斯运动2,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9ib3NoaXNwMi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMjMmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
博斯魅力,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9ib3NoaW1laWxpL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMyNCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
博斯高球1,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2Jvc2hpZ29sZjEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzI1JnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
博斯高球2,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2Jvc2hpZ29sZjIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzI2JnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
博斯无限1,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvYm9zaGl3dXhpYW4xL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMyNyZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
博斯无限2,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvYm9zaGl3dXhpYW4yL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMyOCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
博斯网球,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvYm9zaGl0ZW5uaXMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzI5JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
ELEVEN体育1,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0VMRVZFTjEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzMwJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
ELEVEN体育2,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0VMRVZFTjIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzMxJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
MOMO綜合,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvTU9NT3pvbmdoZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMzImdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
JET综合,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvSkVUem9uZ2hlL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTMzMyZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
龙华电影,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbG9uZ2h1YW1vdi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzMzUmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
龙华日韩,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbG9uZ2h1YWpwa3IvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzM2JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
龙华戏剧,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbG9uZ2h1YXhpanUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzM3JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
龙华经典,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbG9uZ2h1YWNsYXNzaWMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzM4JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
龙华偶像,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbG9uZ2h1YW91eGlhbmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzM5JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
龙华卡通,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbG9uZ2h1YWNhcnRvb24vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzQwJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
龙华洋片,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2xvbmdodWF5cGluL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MjIzMiZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
靖天戏剧,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW54aWp1L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM0MSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
靖天卡通,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW5jYXJ0b29uL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM0MyZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
靖洋卡通,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3lhbmdjYXJ0b29uL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM0NCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
靖天综合,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW56aG9uZ2hlL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM0NSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
靖天日本,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW5qYXBhbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNDYmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
靖天映画,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW55aW5naHVhL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM0NyZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
靖天电影,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW5tb3YvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzQ4JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
靖天育乐,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW55dWVsZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNDkmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
靖天欢乐,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW5odWFubGUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzUwJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
靖天国际,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3RpYW5ndW9qaS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNTEmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
靖洋戏剧,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvamluZ3lhbmd4aWp1L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM0MiZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
探索亚洲,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvZGlzY292ZXJ5YXNpYS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNTImdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
探索频道,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvZGlzY292ZXJ5dHcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzUzJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
