足球,#genre#
9月1日 24-25赛季法甲第3轮 蒙彼利埃VS南特,https://v5.qdhdcate.com/yyv5/202409/01/pw85pZBmPP7/video/index.m3u8
8月29日 24-25赛季西甲第3轮 马德里竞技VS西班牙人,https://v5.qdhdcate.com/yyv5/202408/29/cSyEC2aB0b7/video/index.m3u8
8月30日 24-25赛季西甲第3轮 赫罗纳VS奥萨苏纳,https://v10.qdhdcate.com/yyv10/202408/30/ij9HuHuJCj15/video/index.m3u8
8月29日 24-25赛季西甲第3轮 皇家社会VS阿拉维斯,https://v9.qdhdcate.com/yyv9/202408/29/TWGiEsHiXp18/video/index.m3u8
8月29日 24-25赛季西甲第3轮 毕尔巴鄂VS瓦伦西亚,https://v8.qdhdcate.com/yyv8/202408/29/AG7LpmaAmr14/video/index.m3u8
8月29日 24-25赛季西甲第3轮 巴拉多利德VS莱加内斯,https://v9.qdhdcate.com/yyv9/202408/29/zXLM72hcMD18/video/index.m3u8
8月29日 24-25赛季德国杯第1轮 耶拿VS勒沃库森,https://v10.qdhdcate.com/yyv10/202408/29/bYHFkdyKUX15/video/index.m3u8
8月28日 24-25赛季西甲第3轮 巴列卡诺VS巴塞罗那,https://v10.qdhdcate.com/yyv10/202408/28/qCqmq00uyr15/video/index.m3u8
8月28日 24-25赛季西甲第3轮 马洛卡VS塞维利亚,https://v5.qdhdcate.com/yyv5/202408/28/UmVUj802sD7/video/index.m3u8
8月28日 24-25赛季沙联第2轮 费哈VS利雅得胜利,https://v9.qdhdcate.com/yyv9/202408/28/cw7Lq7GKTY18/video/index.m3u8#HD上$https://v10.qdhdcate.com/yyv10/202408/28/CFYiMqcR5915/video/index.m3u8
8月27日 24-25赛季意甲第2轮 维罗纳VS尤文图斯,https://v10.qdhdcate.com/yyv10/202408/27/m9QuLXxH2315/video/index.m3u8
8月27日 24-25赛季西甲第3轮 比利亚雷亚尔VS塞尔塔,https://v11.qdhdcate.com/yyv11/202408/27/2isND52y8b3/video/index.m3u8
8月26日 24-25赛季意甲第2轮 罗马VS恩波利,https://v8.qdhdcate.com/yyv8/202408/26/rF6XnP5AKH14/video/index.m3u8
8月26日 24-25赛季意甲第2轮 那不勒斯VS博洛尼亚,https://v12.qdhdcate.com/yyv12/202408/26/jxUaFxzPRB8/video/index.m3u8
8月26日 24-25赛季意甲第2轮 都灵VS亚特兰大,https://v12.qdhdcate.com/yyv12/202408/26/NcddD76Zrq8/video/index.m3u8
8月26日 24-25赛季意甲第2轮 佛罗伦萨VS威尼斯,https://v5.qdhdcate.com/yyv5/202408/26/zN4ust3vj17/video/index.m3u8
8月26日 24-25赛季西甲第2轮 莱加内斯VS拉斯帕尔马斯,https://v11.qdhdcate.com/yyv11/202408/26/dmMA8G3cAv3/video/index.m3u8
8月26日 24-25赛季法甲第2轮 马赛VS兰斯,https://v8.qdhdcate.com/yyv8/202408/26/AgN4HUzuNu14/video/index.m3u8
8月26日 24-25赛季西甲第2轮 阿拉维斯VS贝蒂斯,https://v8.qdhdcate.com/yyv8/202408/26/U2ktsNMJi014/video/index.m3u8
8月26日 24-25赛季西甲第2轮 马德里竞技VS赫罗纳,https://v10.qdhdcate.com/yyv10/202408/26/aGf6EvVapb15/video/index.m3u8
8月27日 24-25赛季意甲第2轮 卡利亚里VS科莫,https://v10.qdhdcate.com/yyv10/202408/27/TSbKmYPGib15/video/index.m3u8
8月25日 24-25赛季意甲第2轮 帕尔马VSAC米兰,https://v11.qdhdcate.com/yyv11/202408/25/wd6z1AKU1F3/video/index.m3u8
8月25日 24-25赛季西甲第2轮 赫塔费VS巴列卡诺,https://v5.qdhdcate.com/yyv5/202408/25/vaBijSQMRQ7/video/index.m3u8
8月24日 24-25赛季法甲第2轮 巴黎圣日耳曼VS蒙彼利埃,https://v10.qdhdcate.com/yyv10/202408/24/sMFYCbuvM415/video/index.m3u8
8月25日 24-25赛季意甲第2轮 蒙扎VS热那亚,https://v9.qdhdcate.com/yyv9/202408/25/ZHnH0m33ih18/video/index.m3u8
8月25日 24-25赛季法甲第2轮 里尔VS昂热,https://v8.qdhdcate.com/yyv8/202408/25/MAyV00WZ6214/video/index.m3u8
8月25日 24-25赛季意甲第2轮 国际米兰VS莱切,https://v8.qdhdcate.com/yyv8/202408/25/pZGtJ10uN414/video/index.m3u8
8月25日 24-25赛季西甲第2轮 西班牙人VS皇家社会,https://v11.qdhdcate.com/yyv11/202408/25/yCkfFyJPD33/video/index.m3u8
8月24日 24-25赛季西甲第2轮 塞尔塔VS瓦伦西亚,https://v5.qdhdcate.com/yyv5/202408/24/U5zBpizcm67/video/index.m3u8
8月24日 24-25赛季西甲第2轮 塞维利亚VS比利亚雷亚尔,https://v5.qdhdcate.com/yyv5/202408/24/xL8j23Tjvp7/video/index.m3u8
8月20日 24-25赛季意甲第1轮 尤文图斯VS科莫,https://v8.qdhdcate.com/yyv8/202408/20/ybeGNRUUAd14/video/index.m3u8
8月24日 24-25赛季德甲第1轮 门兴VS勒沃库森,https://v10.qdhdcate.com/yyv10/202408/24/Wiarh0jW5j15/video/index.m3u8
8月24日 24-25赛季沙联第1轮 利雅得胜利VS布赖代先锋,https://v12.qdhdcate.com/yyv12/202408/24/wuCkRn0SS18/video/index.m3u8#HD下$https://v12.qdhdcate.com/yyv12/202408/24/mTekxFWcuM8/video/index.m3u8
8月20日 24-25赛季西甲第1轮 巴拉多利德VS西班牙人,https://v10.qdhdcate.com/yyv10/202408/20/NSL4hnc1hd15/video/index.m3u8
8月20日 24-25赛季意甲第1轮 莱切VS亚特兰大,https://v10.qdhdcate.com/yyv10/202408/20/ZPErNeJja815/video/index.m3u8
8月20日 24-25赛季英超第1轮 莱斯特城VS热刺,https://v9.qdhdcate.com/yyv9/202408/20/AyQ1wsPHsA18/video/index.m3u8
8月25日 24-25赛季法甲第2轮 圣埃蒂安VS勒阿弗尔,https://v12.qdhdcate.com/yyv12/202408/25/sKYxhg2MYf8/video/index.m3u8
8月20日 24-25赛季西甲第1轮 比利亚雷亚尔VS马德里竞技,https://v11.qdhdcate.com/yyv11/202408/20/VLakFnWZjJ3/video/index.m3u8
8月16日 2024足球U16友谊赛 中国VS越南,https://v5.qdhdcate.com/yyv5/202408/16/StANW6K2sN7/video/index.m3u8
8月19日 24-25赛季意甲第1轮 博洛尼亚VS乌迪内斯,https://v9.qdhdcate.com/yyv9/202408/19/0eEw1iScsR18/video/index.m3u8
8月19日 24-25赛季西甲第1轮 马洛卡VS皇家马德里,https://v5.qdhdcate.com/yyv5/202408/19/YTNvrejuqy7/video/index.m3u8
8月19日 24-25赛季意甲第1轮 维罗纳VS那不勒斯,https://v10.qdhdcate.com/yyv10/202408/19/wRCPZheRYG15/video/index.m3u8
7月24日 2024奥运男足小组赛 阿根廷VS摩洛哥,https://v10.qdhdcate.com/yyv10/202407/25/x23WaUryP115/video/index.m3u8
8月19日 24-25赛季意甲第1轮 卡利亚里VS罗马,https://v10.qdhdcate.com/yyv10/202408/19/4EvUAWva8i15/video/index.m3u8
8月19日 24-25赛季西甲第1轮 皇家社会VS巴列卡诺,https://v10.qdhdcate.com/yyv10/202408/19/NySA2VPaXb15/video/index.m3u8
4月9日 23-24赛季意甲第31轮 乌迪内斯VS国际米兰,https://v8.qdhdcate.com/yyv8/202404/09/5yMbtMXj9k15/video/index.m3u8
8月19日 24-25赛季意甲第1轮 拉齐奥VS威尼斯,https://v11.qdhdcate.com/yyv11/202408/19/hn9iCtmmJ43/video/index.m3u8
8月19日 24-25赛季法甲第1轮 雷恩VS里昂,https://v5.qdhdcate.com/yyv5/202408/19/hw60mcrXDN7/video/index.m3u8
4月9日 23-24赛季沙超杯半决赛 利雅得新月VS利雅得胜利,https://v6.qdhdcate.com/yyv6/202404/09/B0E6NaaZik15/video/index.m3u8
8月7日 2024足球友谊赛 皇家马德里VS切尔西,https://v5.qdhdcate.com/yyv5/202408/07/b3FNwzYXtS7/video/index.m3u8
7月25日 2024奥运男足小组赛 伊拉克VS乌克兰,https://v8.qdhdcate.com/yyv8/202407/25/xms7jP5G1F14/video/index.m3u8
4月12日 23-24赛季沙超杯决赛 吉达联合VS利雅得新月,https://v8.qdhdcate.com/yyv8/202404/12/qSkkD6A0EV15/video/index.m3u8
4月9日 23-24赛季沙超杯半决赛 吉达联合VS麦加统一,https://v11.qdhdcate.com/yyv11/202404/09/QETC5YZeCc15/video/index.m3u8
4月13日 23-24赛季西甲第31轮 贝蒂斯VS塞尔塔,https://v2.qdhdcate.com/yyv2/202404/13/R9uUMSnj9e3/video/index.m3u8
4月13日 23-24赛季法甲第29轮 梅斯VS朗斯,https://v6.qdhdcate.com/yyv6/202404/13/m5QYYvtK4E8/video/index.m3u8
4月13日 23-24赛季意甲第32轮 拉齐奥VS萨勒尼塔纳,https://v2.qdhdcate.com/yyv2/202404/13/sjuFqLVU5W3/video/index.m3u8
4月13日 23-24赛季德甲第29轮 奥格斯堡VS柏林联合,https://v6.qdhdcate.com/yyv6/202404/13/HGHQ31fTEe15/video/index.m3u8
8月6日 2024奥运男足半决赛 法国VS埃及,https://v8.qdhdcate.com/yyv8/202408/06/tcwZAjqQkU14/video/index.m3u8
8月7日 2024奥运女足半决赛 巴西VS西班牙,https://v11.qdhdcate.com/yyv11/202408/07/pFD0VLHHWF3/video/index.m3u8
8月6日 2024奥运男足半决赛 摩洛哥VS西班牙,https://v10.qdhdcate.com/yyv10/202408/06/w2Kc5br5Hw15/video/index.m3u8
8月4日 2024赛季中超第21轮 北京国安VS上海申花,https://v12.qdhdcate.com/yyv12/202408/05/yDTtjCTj6d8/video/index.m3u8
8月4日 2024奥运女足14决赛 法国VS巴西,https://v8.qdhdcate.com/yyv8/202408/04/xa9QWefbpC14/video/index.m3u8
8月3日 2024奥运女足14决赛 西班牙VS哥伦比亚,https://v5.qdhdcate.com/yyv5/202408/04/psma35yPNH7/video/index.m3u8
8月4日 2024足球友谊赛 曼联VS利物浦,https://v5.qdhdcate.com/yyv5/202408/04/r63fctMTQV7/video/index.m3u8
8月3日 2024奥运女足14决赛 美国VS日本,https://v10.qdhdcate.com/yyv10/202408/04/uk9TcYHhY715/video/index.m3u8
8月3日 2024赛季中超第21轮 浙江VS青岛海牛,https://v9.qdhdcate.com/yyv9/202408/04/jGUyDAdmZD18/video/index.m3u8
8月4日 2024赛季中超第21轮 南通支云VS河南,https://v12.qdhdcate.com/yyv12/202408/05/yQDDWeUwQG8/video/index.m3u8
8月4日 2024足球友谊赛 皇家马德里VS巴塞罗那,https://v9.qdhdcate.com/yyv9/202408/04/z2pm8VzT9118/video/index.m3u8
8月3日 2024赛季中超第21轮 梅州客家VS天津津门虎,https://v11.qdhdcate.com/yyv11/202408/04/sFpFi7htaL3/video/index.m3u8
8月4日 2024奥运女足14决赛 加拿大VS德国,https://v5.qdhdcate.com/yyv5/202408/04/RxMngjK7ij7/video/index.m3u8
8月3日 2024赛季中超第21轮 成都蓉城VS长春亚泰,https://v8.qdhdcate.com/yyv8/202408/04/YnCe5TAndB14/video/index.m3u8
8月3日 2024赛季中超第21轮 武汉三镇VS深圳新鹏城,https://v5.qdhdcate.com/yyv5/202408/04/4BdKgUud1K7/video/index.m3u8
8月4日 2024足球友谊赛 切尔西VS曼城,https://v5.qdhdcate.com/yyv5/202408/04/hNHA2sqigH7/video/index.m3u8
8月3日 2024赛季中超第21轮 山东泰山VS上海海港,https://v11.qdhdcate.com/yyv11/202408/04/5umRkA72Vn3/video/index.m3u8
8月2日 2024奥运男足14决赛 摩洛哥VS美国,https://v10.qdhdcate.com/yyv10/202408/03/4Tb4ttCXSy15/video/index.m3u8
8月3日 2024奥运男足14决赛 埃及VS巴拉圭,https://v8.qdhdcate.com/yyv8/202408/03/WdHNvY4tXg14/video/index.m3u8
8月2日 2024奥运男足14决赛 日本VS西班牙,https://v10.qdhdcate.com/yyv10/202408/03/AqP9K3xc6815/video/index.m3u8
8月3日 2024奥运男足14决赛 法国VS阿根廷,https://v8.qdhdcate.com/yyv8/202408/03/Z7VE1dHvy514/video/index.m3u8
8月2日 2024赛季中超第21轮 青岛西海岸VS沧州雄狮,https://v10.qdhdcate.com/yyv10/202408/03/AWDuqd8kpA15/video/index.m3u8
8月1日 2024足球友谊赛 皇家马德里VSAC米兰,https://v12.qdhdcate.com/yyv12/202408/01/4kMj2HsztZ8/video/index.m3u8
8月1日 2024足球友谊赛 利物浦VS阿森纳,https://v10.qdhdcate.com/yyv10/202408/01/2zHngcCeh215/video/index.m3u8
8月1日 2024足球友谊赛 曼联VS贝蒂斯,https://v12.qdhdcate.com/yyv12/202408/01/nU4S7CaTRR8/video/index.m3u8
7月24日 2024奥运男足小组赛 乌兹别克斯坦VS西班牙,https://v5.qdhdcate.com/yyv5/202407/25/7KXwyXTr5q7/video/index.m3u8
7月31日 2024足球友谊赛 曼城VS巴塞罗那,https://v5.qdhdcate.com/yyv5/202407/31/fUXvbDfcqz7/video/index.m3u8
7月30日 2024奥运男足小组赛 多米尼加共和国VS乌兹别克斯坦,https://v10.qdhdcate.com/yyv10/202407/31/zsbtTwiZwD15/video/index.m3u8
7月31日 2024奥运男足小组赛 巴拉圭VS马里,https://v12.qdhdcate.com/yyv12/202407/31/izzD3Dh5G18/video/index.m3u8
7月24日 2024奥运男足小组赛 埃及VS多米尼加共和国,https://v5.qdhdcate.com/yyv5/202407/25/CrLHrksJqe7/video/index.m3u8
7月31日 2024奥运男足小组赛 以色列VS日本,https://v12.qdhdcate.com/yyv12/202407/31/gM0kXz9gYz8/video/index.m3u8
8月1日 2024足球友谊赛 切尔西VS墨西哥美洲,https://v8.qdhdcate.com/yyv8/202408/01/UFVzXLNc8014/video/index.m3u8
7月30日 2024奥运男足小组赛 乌克兰VS阿根廷,https://v9.qdhdcate.com/yyv9/202407/31/5PiBW0ggjW18/video/index.m3u8
7月28日 2024赛季中超第20轮 青岛海牛VS梅州客家,https://v11.qdhdcate.com/yyv11/202407/29/8K10XTeWjD3/video/index.m3u8
7月31日 2024奥运男足小组赛 美国VS几内亚,https://v12.qdhdcate.com/yyv12/202407/31/KqTFYLxwmc8/video/index.m3u8
7月28日 2024赛季中超第20轮 浙江VS成都蓉城,https://v9.qdhdcate.com/yyv9/202407/29/Q8BWgdx93k18/video/index.m3u8
7月28日 2024赛季中超第20轮 河南VS山东泰山,https://v12.qdhdcate.com/yyv12/202407/29/GJFRxyyGyD8/video/index.m3u8
7月25日 2024奥运男足小组赛 马里VS以色列,https://v12.qdhdcate.com/yyv12/202407/25/3bRavYay4X8/video/index.m3u8
7月25日 2024奥运男足小组赛 日本VS巴拉圭,https://v12.qdhdcate.com/yyv12/202407/25/7jFBN7bbUP8/video/index.m3u8
7月27日 2024奥运男足小组赛 以色列VS巴拉圭,https://v9.qdhdcate.com/yyv9/202407/28/1a7SWNST4t18/video/index.m3u8
7月25日 2024奥运男足小组赛 法国VS美国,https://v11.qdhdcate.com/yyv11/202407/25/sCW9BiNWD63/video/index.m3u8
7月30日 2024奥运男足小组赛 西班牙VS埃及,https://v12.qdhdcate.com/yyv12/202407/31/hJ8Evffk7h8/video/index.m3u8
7月24日 2024奥运男足小组赛 几内亚VS新西兰,https://v8.qdhdcate.com/yyv8/202407/25/vaLHcpDsLq14/video/index.m3u8
7月31日 2024奥运男足小组赛 法国VS新西兰,https://v8.qdhdcate.com/yyv8/202407/31/h7zNRZ8aL914/video/index.m3u8
7月27日 2024奥运男足小组赛 阿根廷VS伊拉克,https://v12.qdhdcate.com/yyv12/202407/28/1UHaxK9hX68/video/index.m3u8
7月24日 2024足球友谊赛 曼城VS凯尔特人,https://v5.qdhdcate.com/yyv5/202407/24/6Hq4v7Rnux7/video/index.m3u8
7月28日 2024奥运男足小组赛 法国VS几内亚,https://v11.qdhdcate.com/yyv11/202407/28/xvWNJNdX193/video/index.m3u8
7月28日 2024足球友谊赛 切尔西VS凯尔特人,https://v5.qdhdcate.com/yyv5/202407/28/mr6PsG54dP7/video/index.m3u8
7月6日 2024德国欧洲杯14决赛 德国VS西班牙,https://v11.qdhdcate.com/yyv11/202407/07/kMN9EZvyuV3/video/index.m3u8
7月15日 2024美洲杯决赛 阿根廷VS哥伦比亚,https://v9.qdhdcate.com/yyv9/202407/15/7njADyXEaZ18/video/index.m3u8
7月27日 2024奥运男足小组赛 新西兰VS美国,https://v5.qdhdcate.com/yyv5/202407/28/i18q19Y1sj7/video/index.m3u8
7月28日 2024奥运男足小组赛 日本VS马里,https://v8.qdhdcate.com/yyv8/202407/28/rvVDHnkRBn14/video/index.m3u8
7月6日 2024德国欧洲杯14决赛 葡萄牙VS法国,https://v12.qdhdcate.com/yyv12/202407/07/1xKxMnCiuY8/video/index.m3u8
7月15日 2024德国欧洲杯决赛颁奖,https://v11.qdhdcate.com/yyv11/202407/15/AmZgMsCkKM3/video/index.m3u8
7月14日 2024美洲杯季军赛 加拿大VS乌拉圭,https://v10.qdhdcate.com/yyv10/202407/14/iMQkG5xpcM15/video/index.m3u8
7月28日 2024足球友谊赛 曼城VSAC米兰,https://v8.qdhdcate.com/yyv8/202407/28/gAn47wBB9W14/video/index.m3u8
7月11日 2024德国欧洲杯半决赛 荷兰VS英格兰,https://v5.qdhdcate.com/yyv5/202407/12/59rXc2nSrr7/video/index.m3u8
7月7日 2024德国欧洲杯14决赛 荷兰VS土耳其,https://v11.qdhdcate.com/yyv11/202407/07/ghVPXNytXz3/video/index.m3u8
7月10日 2024德国欧洲杯半决赛 西班牙VS法国,https://v11.qdhdcate.com/yyv11/202407/10/pmggdhPiAk3/video/index.m3u8
7月2日 2024德国欧洲杯18决赛 法国VS比利时,https://v11.qdhdcate.com/yyv11/202407/02/LPzfD9zeZ23/video/index.m3u8
7月2日 2024德国欧洲杯18决赛 葡萄牙VS斯洛文尼亚,https://v10.qdhdcate.com/yyv10/202407/02/VeNBS0mmuP15/video/index.m3u8
7月3日 2024德国欧洲杯18决赛 罗马尼亚VS荷兰,https://v10.qdhdcate.com/yyv10/202407/03/SE1Y1Wasvk15/video/index.m3u8
7月3日 2024德国欧洲杯18决赛 奥地利VS土耳其,https://v10.qdhdcate.com/yyv10/202407/03/vKkcgw44fF15/video/index.m3u8
7月7日 2024德国欧洲杯14决赛 英格兰VS瑞士,https://v10.qdhdcate.com/yyv10/202407/07/mV1aEiUHJb15/video/index.m3u8
7月1日 2024德国欧洲杯18决赛 西班牙VS格鲁吉亚,https://v5.qdhdcate.com/yyv5/202407/01/khVgcv4mAN7/video/index.m3u8
6月30日 2024德国欧洲杯18决赛 德国VS丹麦,https://v11.qdhdcate.com/yyv11/202406/30/fTsA2dcvJ23/video/index.m3u8
7月1日 2024德国欧洲杯18决赛 英格兰VS斯洛伐克,https://v9.qdhdcate.com/yyv9/202407/01/5SHZE1i5PH18/video/index.m3u8
6月27日 2024德国欧洲杯小组赛 乌克兰VS比利时,https://v9.qdhdcate.com/yyv9/202406/27/kpUGhVw0wc18/video/index.m3u8
6月27日 2024德国欧洲杯小组赛 格鲁吉亚VS葡萄牙,https://v8.qdhdcate.com/yyv8/202406/27/3TwuWKwCFf14/video/index.m3u8
6月22日 2024德国欧洲杯小组赛 格鲁吉亚VS捷克,https://v5.qdhdcate.com/yyv5/202406/23/wtMGcBNiLr7/video/index.m3u8
6月23日 2024德国欧洲杯小组赛 土耳其VS葡萄牙,https://v11.qdhdcate.com/yyv11/202406/23/3sX8LmjBiv3/video/index.m3u8
6月27日 2024德国欧洲杯小组赛 斯洛伐克VS罗马尼亚,https://v11.qdhdcate.com/yyv11/202406/27/JDAhtBgEqk3/video/index.m3u8
6月26日 2024德国欧洲杯小组赛 法国VS波兰,https://v8.qdhdcate.com/yyv8/202406/26/61cPR7fpY714/video/index.m3u8
6月26日 2024德国欧洲杯小组赛 荷兰VS奥地利,https://v11.qdhdcate.com/yyv11/202406/26/YrL30j6arz3/video/index.m3u8
6月23日 2024德国欧洲杯小组赛 比利时VS罗马尼亚,https://v10.qdhdcate.com/yyv10/202406/23/R7iR74bNyi15/video/index.m3u8
6月20日 2024德国欧洲杯小组赛 斯洛文尼亚VS塞尔维亚,https://v5.qdhdcate.com/yyv5/202406/21/41R5Zj2q7u7/video/index.m3u8
6月25日 2024德国欧洲杯小组赛 阿尔巴尼亚VS西班牙,https://v10.qdhdcate.com/yyv10/202406/25/uw8rW8Gth415/video/index.m3u8
6月25日 2024德国欧洲杯小组赛 克罗地亚VS意大利,https://v8.qdhdcate.com/yyv8/202406/25/uNqtsik8Xf14/video/index.m3u8
6月20日 2024德国欧洲杯小组赛 苏格兰VS瑞士,https://v12.qdhdcate.com/yyv12/202406/20/VQkjcZxX4W8/video/index.m3u8
6月21日 2024德国欧洲杯小组赛 斯洛伐克VS乌克兰,https://v11.qdhdcate.com/yyv11/202406/22/yMdXVN85Zm3/video/index.m3u8
6月22日 2024德国欧洲杯小组赛 荷兰VS法国,https://v12.qdhdcate.com/yyv12/202406/22/dUyftZSYzb8/video/index.m3u8
6月24日 2024德国欧洲杯小组赛 苏格兰VS匈牙利,https://v8.qdhdcate.com/yyv8/202406/24/1WKKp1cR1n14/video/index.m3u8
6月24日 2024德国欧洲杯小组赛 德国VS瑞士,https://v11.qdhdcate.com/yyv11/202406/24/6i2HkAuDW63/video/index.m3u8
6月30日 2024德国欧洲杯18决赛 瑞士VS意大利,https://v8.qdhdcate.com/yyv8/202406/30/AjsbJgQNCL14/video/index.m3u8
6月22日 2024德国欧洲杯小组赛 波兰VS奥地利,https://v9.qdhdcate.com/yyv9/202406/22/01VAqmpbUN18/video/index.m3u8
6月20日 2024德国欧洲杯小组赛 德国VS匈牙利,https://v9.qdhdcate.com/yyv9/202406/20/SWVuyA1PnF18/video/index.m3u8
6月21日 2024德国欧洲杯小组赛 西班牙VS意大利,https://v10.qdhdcate.com/yyv10/202406/21/fSdECScb6a15/video/index.m3u8
6月21日 2024德国欧洲杯小组赛 丹麦VS英格兰,https://v12.qdhdcate.com/yyv12/202406/21/e1DKfGDvsh8/video/index.m3u8
6月18日 2024德国欧洲杯小组赛 比利时VS斯洛伐克,https://v11.qdhdcate.com/yyv11/202406/18/2DA32SupbX3/video/index.m3u8
6月19日 2024德国欧洲杯小组赛 葡萄牙VS捷克,https://v1.qdhdcate.com/yyv1/202406/19/dqn7pdB6DW1/video/index.m3u8
6月17日 2024德国欧洲杯小组赛 罗马尼亚VS乌克兰,https://v3.qdhdcate.com/yyv3/202406/18/LXE4xxCJSv2/video/index.m3u8
6月19日 2024德国欧洲杯小组赛 土耳其VS格鲁吉亚,https://v9.qdhdcate.com/yyv9/202406/19/7UqU2NhMqy18/video/index.m3u8
6月18日 2024德国欧洲杯小组赛 奥地利VS法国,https://v7.qdhdcate.com/yyv7/202406/18/5naNmwWUU313/video/index.m3u8
6月17日 2024德国欧洲杯小组赛 斯洛文尼亚VS丹麦,https://v1.qdhdcate.com/yyv1/202406/17/ZFwWKJMhxv1/video/index.m3u8
6月16日 2024德国欧洲杯小组赛 波兰VS荷兰,https://v4.qdhdcate.com/yyv4/202406/17/s9468TDEyU4/video/index.m3u8
6月17日 2024德国欧洲杯小组赛 塞尔维亚VS英格兰,https://v5.qdhdcate.com/yyv5/202406/17/9yiYm0Rd917/video/index.m3u8
6月16日 2024德国欧洲杯小组赛 意大利VS阿尔巴尼亚,https://v2.qdhdcate.com/yyv2/202406/16/QbNP8XEtJu10/video/index.m3u8
6月16日 2024德国欧洲杯小组赛 西班牙VS克罗地亚,https://v4.qdhdcate.com/yyv4/202406/16/crKEEphR2F4/video/index.m3u8
6月15日 2024德国欧洲杯小组赛 匈牙利VS瑞士,https://v11.qdhdcate.com/yyv11/202406/16/yTCPmqv72R3/video/index.m3u8
6月18日 2024赛季中超第7轮 梅州客家VS上海海港,https://v12.qdhdcate.com/yyv12/202406/19/48N5HJWF2t8/video/index.m3u8
6月19日 2024德国欧洲杯小组赛 克罗地亚VS阿尔巴尼亚,https://v12.qdhdcate.com/yyv12/202406/20/1bpaKzinZa8/video/index.m3u8
6月7日 2024世预赛亚洲区 中国VS泰国,https://v5.qdhdcate.com/yyv5/202406/07/AtA0Ch2HME7/video/index.m3u8
6月1日 23-24赛季沙王冠决赛 利雅得新月VS利雅得胜利,https://v10.qdhdcate.com/yyv10/202406/01/iLG5c8mgGK15/video/index.m3u8
6月3日 23-24赛季意甲第29轮补赛 亚特兰大VS佛罗伦萨,https://v12.qdhdcate.com/yyv12/202406/03/4YiwV9VWuC8/video/index.m3u8
5月26日 23-24赛季亚冠决赛次回合 阿尔艾因VS横滨水手,https://v9.qdhdcate.com/yyv9/202405/26/n18dvPkksM18/video/index.m3u8
5月26日 23-24赛季西甲第38轮 巴列卡诺VS毕尔巴鄂,https://v5.qdhdcate.com/yyv5/202405/26/38QNxnF2j07/video/index.m3u8
5月26日 23-24赛季意甲第38轮 AC米兰VS萨勒尼塔纳,https://v11.qdhdcate.com/yyv11/202405/26/MFBDQdarRK3/video/index.m3u8
5月26日 23-24赛季西甲第38轮 皇家马德里VS贝蒂斯,https://v3.qdhdcate.com/yyv3/202405/26/b2kXSmSTeb2/video/index.m3u8
5月27日 23-24赛季意甲第38轮 弗洛西诺内VS乌迪内斯,https://v9.qdhdcate.com/yyv9/202405/27/1xMaqcriEw18/video/index.m3u8
5月26日 23-24赛季西甲第38轮 塞尔塔VS瓦伦西亚,https://v4.qdhdcate.com/yyv4/202405/27/JS0J5pDiDW4/video/index.m3u8
5月26日 23-24赛季德国杯决赛 凯泽斯劳滕VS勒沃库森,https://v2.qdhdcate.com/yyv2/202405/26/p6qq1q9cu010/video/index.m3u8
5月26日 23-24赛季西甲第38轮 阿尔梅里亚VS加的斯,https://v6.qdhdcate.com/yyv6/202405/26/rYRNb5v5Ey12/video/index.m3u8
5月26日 23-24赛季意甲第38轮 尤文图斯VS蒙扎,https://v1.qdhdcate.com/yyv1/202405/26/kjUL8UeHvv1/video/index.m3u8
5月27日 23-24赛季意甲第38轮 恩波利VS罗马,https://v6.qdhdcate.com/yyv6/202405/27/TRBRFiNJb412/video/index.m3u8
5月27日 23-24赛季意甲第38轮 亚特兰大VS都灵,https://v9.qdhdcate.com/yyv9/202405/27/Leb3x4cwm318/video/index.m3u8
5月27日 23-24赛季意甲第38轮 拉齐奥VS萨索洛,https://v4.qdhdcate.com/yyv4/202405/27/zUCq0S235D4/video/index.m3u8
5月26日 23-24赛季西甲第38轮 拉斯帕尔马斯VS阿拉维斯,https://v4.qdhdcate.com/yyv4/202405/27/0v3RvkCStL4/video/index.m3u8
5月27日 23-24赛季意甲第38轮 那不勒斯VS莱切,https://v9.qdhdcate.com/yyv9/202405/27/8CUikTSzwc18/video/index.m3u8
5月25日 23-24赛季西甲第38轮 赫罗纳VS格拉纳达,https://v6.qdhdcate.com/yyv6/202405/25/jSHNEdZFB612/video/index.m3u8
5月26日 23-24赛季西甲第38轮 赫塔费VS马洛卡,https://v12.qdhdcate.com/yyv12/202405/27/t9wecaF8d48/video/index.m3u8
5月27日 23-24赛季西甲第38轮 塞维利亚VS巴塞罗那,https://v2.qdhdcate.com/yyv2/202405/27/ymXuxx3wMh10/video/index.m3u8
5月20日 23-24赛季西甲第37轮 比利亚雷亚尔VS皇家马德里,https://v12.qdhdcate.com/yyv12/202405/20/0hk77PzrzB8/video/index.m3u8
5月25日 23-24赛季意甲第38轮 热那亚VS博洛尼亚,https://v5.qdhdcate.com/yyv5/202405/25/PDsPAYLmHy7/video/index.m3u8
5月27日 23-24赛季意甲第38轮 维罗纳VS国际米兰,https://v11.qdhdcate.com/yyv11/202405/27/1nG4QFDU8Z3/video/index.m3u8
5月20日 23-24赛季法甲第34轮 梅斯VS巴黎圣日耳曼,https://v12.qdhdcate.com/yyv12/202405/20/0pkaWvDteK8/video/index.m3u8
