动作片,#genre#
反恐特警组：潜龙突围,https://v9.qdhdcate.com/yyv9/202407/11/TRL2LuC9YA18/video/index.m3u8
海豹干将,https://v11.qdhdcate.com/yyv11/202407/03/U74PLFVKCt3/video/index.m3u8
虎胆追凶,https://v1.qdhdcate.com/yyv1/202308/19/xsw6RZBueH2/video/index.m3u8#HD$https://v10.qdhdcate.com/yyv10/202407/16/Q8MKW6FfRj15/video/index.m3u8
夜困杀人场国语,https://v10.qdhdcate.com/yyv10/202407/12/E7pTL8d57K15/video/index.m3u8
哥斯拉之怪兽大战争,https://v12.qdhdcate.com/yyv12/202407/15/A854KaahX68/video/index.m3u8
勇闯夺命岛,https://v5.qdhdcate.com/yyv5/202407/18/1bs7pFPHas7/video/index.m3u8
赤膊上阵,https://v10.qdhdcate.com/yyv10/202407/15/h6U5C6quHY15/video/index.m3u8
神探风云,https://v8.qdhdcate.com/yyv8/202407/13/E71VzysYqr14/video/index.m3u8
大侵袭,https://v9.qdhdcate.com/yyv9/202407/12/SRuiQ2RutV18/video/index.m3u8
女神捕之孽缘,https://v9.qdhdcate.com/yyv9/202407/05/ShPb0Ffc2x18/video/index.m3u8
异种国语,https://v11.qdhdcate.com/yyv11/202407/07/is44LVfSCx3/video/index.m3u8
最后的交易,https://v12.qdhdcate.com/yyv12/202407/11/U0Twn5iprV8/video/index.m3u8
军犬,https://v11.qdhdcate.com/yyv11/202407/11/LKGNLWNQKE3/video/index.m3u8
透明人2国语,https://v9.qdhdcate.com/yyv9/202407/09/Cfm91Gnc7d18/video/index.m3u8
活死人黎明国语,https://v8.qdhdcate.com/yyv8/202407/07/gFPbENeyGK14/video/index.m3u8
死亡汉堡,https://v8.qdhdcate.com/yyv8/202407/07/4zTcKmenEJ14/video/index.m3u8
圣战风云国语,https://v9.qdhdcate.com/yyv9/202407/13/iu1PXzgZ9f18/video/index.m3u8
伊阿宋与阿尔戈英雄,https://v10.qdhdcate.com/yyv10/202407/05/b1XnK8pzGG15/video/index.m3u8
狼族盟约国语,https://v5.qdhdcate.com/yyv5/202407/06/uNFY8BB1mn7/video/index.m3u8
花千骨,https://v11.qdhdcate.com/yyv11/202407/07/h5UyN65ejC3/video/index.m3u8
黄皮幽冢,https://v12.qdhdcate.com/yyv12/202407/05/DfRmLutMas8/video/index.m3u8
圣战风云粤语,https://v8.qdhdcate.com/yyv8/202407/13/FT2U1E0hi614/video/index.m3u8
世外桃源,https://v9.qdhdcate.com/yyv9/202407/05/8Q2wTLM2qV18/video/index.m3u8
播求传奇,https://v12.qdhdcate.com/yyv12/202407/14/DJJL3dPt478/video/index.m3u8
女神捕之局中局,https://v8.qdhdcate.com/yyv8/202407/06/9mBRMxTgUC14/video/index.m3u8
女神捕之借刀,https://v5.qdhdcate.com/yyv5/202407/06/W2y8LhZr557/video/index.m3u8
阿姆斯特丹的水鬼国语,https://v5.qdhdcate.com/yyv5/202407/10/HrpJJgvDHK7/video/index.m3u8
女神捕之杀手无名,https://v11.qdhdcate.com/yyv11/202407/06/1VzNvVhmp83/video/index.m3u8
火魔战车,https://v8.qdhdcate.com/yyv8/202407/08/CSU4CFCK7314/video/index.m3u8
狄仁杰探案之天外飞仙,https://v12.qdhdcate.com/yyv12/202407/10/rEhrb8nzYm8/video/index.m3u8
类人体国语,https://v12.qdhdcate.com/yyv12/202407/12/vqHEQ6Bfn58/video/index.m3u8
反恐特警组：潜龙突围国语,https://v9.qdhdcate.com/yyv9/202407/11/HRV4jvAhRB18/video/index.m3u8
刺杀敢死队,https://v5.qdhdcate.com/yyv5/202407/11/CskmeW6fc67/video/index.m3u8
假面骑士空我 特别篇,https://v8.qdhdcate.com/yyv8/202407/11/WKG0VbChEh14/video/index.m3u8
骨头镇奇谭,https://v8.qdhdcate.com/yyv8/202407/10/BWUPaf7aJy14/video/index.m3u8
延迟2024,https://v9.qdhdcate.com/yyv9/202407/10/fbZyJsGL4018/video/index.m3u8
亡命赌注,https://v11.qdhdcate.com/yyv11/202407/10/FHTuXvURTB3/video/index.m3u8
一代剑王,https://v10.qdhdcate.com/yyv10/202407/07/BnJi7wQveF15/video/index.m3u8
生死下一秒,https://v8.qdhdcate.com/yyv8/202406/22/K3igT6fAk514/video/index.m3u8
叛狱无间,https://v11.qdhdcate.com/yyv11/202407/07/qAd53T9A6w3/video/index.m3u8
极拳攻缉,https://v10.qdhdcate.com/yyv10/202407/03/znvxTWfyWC15/video/index.m3u8
刀锋战士2国语,https://v5.qdhdcate.com/yyv5/202407/07/zERLVageLv7/video/index.m3u8
松江教父,https://v5.qdhdcate.com/yyv5/202406/23/LkiZL20Ziq7/video/index.m3u8
张三丰传奇之众妙之门,https://v10.qdhdcate.com/yyv10/202406/23/jShLEg9Tek15/video/index.m3u8
千面特务,https://v10.qdhdcate.com/yyv10/202407/07/zap61ZWsxR15/video/index.m3u8
标靶,https://v5.qdhdcate.com/yyv5/202406/25/NV7Rssp6TW7/video/index.m3u8
烈火金钢,https://v9.qdhdcate.com/yyv9/202407/08/GLVFdWpFET18/video/index.m3u8
猿猴大战怪物,https://v11.qdhdcate.com/yyv11/202406/25/qt55NYJVZA3/video/index.m3u8
康斯坦丁,https://v10.qdhdcate.com/yyv10/202406/28/1pUssCYDtN15/video/index.m3u8
10·豪快者,https://v9.qdhdcate.com/yyv9/202406/28/jsZRRQbcVQ18/video/index.m3u8
娘子军,https://v12.qdhdcate.com/yyv12/202406/28/drAtGAaFFf8/video/index.m3u8
国家宝藏：夺宝秘笈,https://v1.qdhdcate.com/yyv1/202308/19/zjPKs8W0VD2/video/index.m3u8#HD$https://v8.qdhdcate.com/yyv8/202406/28/w0QN1V0UmM14/video/index.m3u8
灭世男孩,https://v8.qdhdcate.com/yyv8/202405/25/DjM9LiRQPV14/video/index.m3u8#HD$https://v11.qdhdcate.com/yyv11/202407/08/92vmRejBYf3/video/index.m3u8
碧海追踪2：暗礁,https://v9.qdhdcate.com/yyv9/202406/30/Kyc6MDRcUT18/video/index.m3u8
国家宝藏,https://v12.qdhdcate.com/yyv12/202406/28/3vD1BcHF618/video/index.m3u8
乌鸦1994,https://v5.qdhdcate.com/yyv5/202406/26/CV7xbvTn4U7/video/index.m3u8
比佛利山超级警探4,https://v10.qdhdcate.com/yyv10/202407/03/0G9N7xswD415/video/index.m3u8
反恐特警组：火速救援,https://v9.qdhdcate.com/yyv9/202407/03/zvJ9aCCVve18/video/index.m3u8
代号47,https://v8.qdhdcate.com/yyv8/202407/03/nPQiL7NTgV14/video/index.m3u8
女神捕之现形,https://v12.qdhdcate.com/yyv12/202407/06/kamteq76Fr8/video/index.m3u8
女神捕之铁证,https://v5.qdhdcate.com/yyv5/202407/06/VTFPYsj94j7/video/index.m3u8
辛巴达穿破猛虎眼,https://v12.qdhdcate.com/yyv12/202407/05/uz6r1Vm0698/video/index.m3u8
毁灭者国语,https://v10.qdhdcate.com/yyv10/202407/02/GGPaVFMNpV15/video/index.m3u8
纳粹女魔头之西伯利亚母虎,https://v8.qdhdcate.com/yyv8/202407/03/vJrDfjiU6N14/video/index.m3u8
金刀出鞘,https://v10.qdhdcate.com/yyv10/202406/23/KrshVZj24x15/video/index.m3u8
寻龙之幽冥地宫,https://v9.qdhdcate.com/yyv9/202406/23/SG2pMJLaKa18/video/index.m3u8
恶烂狂人,https://v12.qdhdcate.com/yyv12/202407/01/ucRgy6U66R8/video/index.m3u8
粉身碎骨,https://v5.qdhdcate.com/yyv5/202407/03/ZBrEGyJLiu7/video/index.m3u8
追风战警国语,https://v11.qdhdcate.com/yyv11/202407/02/3ve8MiqkJ33/video/index.m3u8
仁义的墓场,https://v9.qdhdcate.com/yyv9/202407/06/S1NUArL5VU18/video/index.m3u8
杀无赦,https://v12.qdhdcate.com/yyv12/202406/23/bXuSVqM0ym8/video/index.m3u8
火线干探之毁灭国语,https://v9.qdhdcate.com/yyv9/202406/25/Uh7unHcSkm18/video/index.m3u8
红河1948,https://v12.qdhdcate.com/yyv12/202406/23/cy6t0ieY9n8/video/index.m3u8
请叫我英雄2015,https://v11.qdhdcate.com/yyv11/202406/25/vbq08DpGFT3/video/index.m3u8
渗透,https://v10.qdhdcate.com/yyv10/202407/07/MgcnKMpJWx15/video/index.m3u8#第01集$https://v7.qdhdcate.com/yyv7/202309/12/5jAXYzcNkk1/video/index.m3u8#第02集$https://v7.qdhdcate.com/yyv7/202309/12/qdQxYNxs8r1/video/index.m3u8#第03集$https://v7.qdhdcate.com/yyv7/202309/12/thTg3H3JT91/video/index.m3u8#第04集$https://v7.qdhdcate.com/yyv7/202309/12/LTkGSxbTiB1/video/index.m3u8#第05集$https://v7.qdhdcate.com/yyv7/202309/12/kHt5rb7gAH1/video/index.m3u8#第06集$https://v7.qdhdcate.com/yyv7/202309/12/6E8xrFFHH21/video/index.m3u8#第07集$https://v7.qdhdcate.com/yyv7/202309/12/EbarV17iFH1/video/index.m3u8#第08集$https://v7.qdhdcate.com/yyv7/202309/12/tR6Q4VV6qB1/video/index.m3u8#第09集$https://v7.qdhdcate.com/yyv7/202309/12/W6dKYzU3p51/video/index.m3u8#第10集$https://v7.qdhdcate.com/yyv7/202309/12/hbHVYwrV8n1/video/index.m3u8#第11集$https://v7.qdhdcate.com/yyv7/202309/12/yBGJ7dvijQ1/video/index.m3u8#第12集$https://v7.qdhdcate.com/yyv7/202309/12/dx0V7fMWDx1/video/index.m3u8#第13集$https://v7.qdhdcate.com/yyv7/202309/12/8n17d3X4wd1/video/index.m3u8#第14集$https://v7.qdhdcate.com/yyv7/202309/12/ACSjL6Naac1/video/index.m3u8#第15集$https://v7.qdhdcate.com/yyv7/202309/12/UJcefHFjAC1/video/index.m3u8#第16集$https://v7.qdhdcate.com/yyv7/202309/12/4CyKgjGV7y1/video/index.m3u8#第17集$https://v7.qdhdcate.com/yyv7/202309/12/Fxfp6k8sqi1/video/index.m3u8#第18集$https://v7.qdhdcate.com/yyv7/202309/12/yX7W5QbrCr1/video/index.m3u8#第19集$https://v7.qdhdcate.com/yyv7/202309/12/3Zc0h0SL381/video/index.m3u8#第20集$https://v7.qdhdcate.com/yyv7/202309/12/GdEVju18mz1/video/index.m3u8#第21集$https://v7.qdhdcate.com/yyv7/202309/12/b1seZmBmWH1/video/index.m3u8#第22集$https://v7.qdhdcate.com/yyv7/202309/12/fbKnSjy6KY1/video/index.m3u8#第23集$https://v7.qdhdcate.com/yyv7/202309/12/hkmtmeLhu71/video/index.m3u8#第24集$https://v7.qdhdcate.com/yyv7/202309/12/c5YapKk99a1/video/index.m3u8#第25集$https://v7.qdhdcate.com/yyv7/202309/12/3u0ytfu5ph1/video/index.m3u8#第26集$https://v7.qdhdcate.com/yyv7/202309/12/f99uXyjWCF1/video/index.m3u8#第27集$https://v7.qdhdcate.com/yyv7/202309/12/GLeWD9PdPq1/video/index.m3u8#第28集$https://v7.qdhdcate.com/yyv7/202309/12/kyhcVxUjzY1/video/index.m3u8#第29集$https://v7.qdhdcate.com/yyv7/202309/12/N2JtWRinQu1/video/index.m3u8#第30集$https://v7.qdhdcate.com/yyv7/202309/12/tJtUi40hGZ1/video/index.m3u8#第31集$https://v7.qdhdcate.com/yyv7/202309/12/6JTYqpqXwx1/video/index.m3u8#第32集$https://v7.qdhdcate.com/yyv7/202309/12/whS3iAs1601/video/index.m3u8#第33集$https://v7.qdhdcate.com/yyv7/202309/12/iHQdRmGLrd1/video/index.m3u8#第34集$https://v7.qdhdcate.com/yyv7/202309/12/abqKHL5aNw1/video/index.m3u8
海王,https://v1.qdhdcate.com/yyv1/202308/19/HH1FZ70mS32/video/index.m3u8#英语$https://v10.qdhdcate.com/yyv10/202407/03/dQHb4zRS7F15/video/index.m3u8#国语$https://v10.qdhdcate.com/yyv10/202407/03/RPa1Y1PjZu15/video/index.m3u8
哥斯拉2000,https://v11.qdhdcate.com/yyv11/202406/25/WiCZyFN9ZJ3/video/index.m3u8
失忆刺客,https://v5.qdhdcate.com/yyv5/202406/24/1eRZ9KvsnW7/video/index.m3u8
暗黑破坏神：竞逐一切,https://v9.qdhdcate.com/yyv9/202406/28/M0UN94WbiV18/video/index.m3u8
新碧血剑,https://v5.qdhdcate.com/yyv5/202406/23/L9zrJNCTsU7/video/index.m3u8
火线干探之复仇国语,https://v8.qdhdcate.com/yyv8/202406/28/H0tetS2SXx14/video/index.m3u8
扫黑·决不放弃,https://v10.qdhdcate.com/yyv10/202406/20/46DYpx1RN115/video/index.m3u8#HD$https://v5.qdhdcate.com/yyv5/202406/30/2DTwvsP7CK7/video/index.m3u8
杀手的祷告,https://v9.qdhdcate.com/yyv9/202406/28/C442uE1YBg18/video/index.m3u8
硬汉狙击,https://v11.qdhdcate.com/yyv11/202407/02/ZXV5pMsA2m3/video/index.m3u8
寒鸦2023,https://v9.qdhdcate.com/yyv9/202407/01/hNC0jwC1fZ18/video/index.m3u8
为赛车而生,https://v3.qdhdcate.com/yyv3/202406/10/n5LqQQeitc2/video/index.m3u8
老俞的武术人生,https://v8.qdhdcate.com/yyv8/202407/01/W19091MwXg14/video/index.m3u8
流浪狗,https://v12.qdhdcate.com/yyv12/202406/27/P5L78zHEHR8/video/index.m3u8
海盗1958,https://v11.qdhdcate.com/yyv11/202406/27/BiPK8mMBwA3/video/index.m3u8
跨越生死线,https://v9.qdhdcate.com/yyv9/202406/28/upjJamCEKp18/video/index.m3u8
非法之徒,https://v11.qdhdcate.com/yyv11/202407/03/feyL4gPyi33/video/index.m3u8
KIRI：职业杀手外传,https://v6.qdhdcate.com/yyv6/202406/18/2n3tCBsLyu12/video/index.m3u8
甜心战士：眼泪国语,https://v11.qdhdcate.com/yyv11/202406/29/mWDvN9DkMn3/video/index.m3u8
浴血狙击,https://v12.qdhdcate.com/yyv12/202406/29/4rqYKpPubm8/video/index.m3u8
花开时节,https://v8.qdhdcate.com/yyv8/202406/28/THakkymqUz14/video/index.m3u8#第01集$https://v4.qdhdcate.com/yyv4/202308/27/8vPmeqWMBH1/video/index.m3u8#第02集$https://v7.qdhdcate.com/yyv7/202309/13/943zkQZG621/video/index.m3u8#第03集$https://v4.qdhdcate.com/yyv4/202308/28/CVUfhjVeuv1/video/index.m3u8#第04集$https://v4.qdhdcate.com/yyv4/202309/04/yt7KmXEhDZ1/video/index.m3u8#第05集$https://v7.qdhdcate.com/yyv7/202309/13/u2f44d4WjF1/video/index.m3u8#第06集$https://v4.qdhdcate.com/yyv4/202308/28/4tWtzum4d91/video/index.m3u8#第07集$https://v4.qdhdcate.com/yyv4/202308/28/TPSLU50qUQ1/video/index.m3u8#第08集$https://v4.qdhdcate.com/yyv4/202308/27/W41gFk1B511/video/index.m3u8#第09集$https://v7.qdhdcate.com/yyv7/202309/13/gtgQKS6z741/video/index.m3u8#第10集$https://v4.qdhdcate.com/yyv4/202308/28/sExmXNtarF1/video/index.m3u8#第11集$https://v4.qdhdcate.com/yyv4/202309/04/0vYQx01re41/video/index.m3u8#第12集$https://v7.qdhdcate.com/yyv7/202309/13/9i9dsVRQMf1/video/index.m3u8#第13集$https://v4.qdhdcate.com/yyv4/202309/04/tGNjCbZ0QG1/video/index.m3u8#第14集$https://v4.qdhdcate.com/yyv4/202309/04/8xgaZCPjeH1/video/index.m3u8#第15集$https://v4.qdhdcate.com/yyv4/202308/27/hi3idzjrFE1/video/index.m3u8#第16集$https://v4.qdhdcate.com/yyv4/202308/28/kBZm8bAnbv1/video/index.m3u8#第17集$https://v7.qdhdcate.com/yyv7/202309/13/mxzfe719Fk1/video/index.m3u8#第18集$https://v4.qdhdcate.com/yyv4/202309/04/GFLw4CR94m1/video/index.m3u8#第19集$https://v7.qdhdcate.com/yyv7/202309/13/jzu93xGK8f1/video/index.m3u8#第20集$https://v4.qdhdcate.com/yyv4/202309/04/rGg6CbBB6D1/video/index.m3u8#第21集$https://v4.qdhdcate.com/yyv4/202309/04/N7ps9kA0Bu1/video/index.m3u8#第22集$https://v4.qdhdcate.com/yyv4/202308/27/H24nii7V9y1/video/index.m3u8#第23集$https://v4.qdhdcate.com/yyv4/202309/04/17MsGqvMUk1/video/index.m3u8#第24集$https://v7.qdhdcate.com/yyv7/202309/13/yvJCkgvVA11/video/index.m3u8#第25集$https://v4.qdhdcate.com/yyv4/202309/04/MyMjRadFfy1/video/index.m3u8#第26集$https://v4.qdhdcate.com/yyv4/202309/04/WKfG6kcS1v1/video/index.m3u8#第27集$https://v7.qdhdcate.com/yyv7/202309/13/Li3jiBt12j1/video/index.m3u8#第28集$https://v4.qdhdcate.com/yyv4/202309/04/Msg8LPafQs1/video/index.m3u8#第29集$https://v4.qdhdcate.com/yyv4/202308/27/rrDXLgLdkp1/video/index.m3u8#第30集$https://v7.qdhdcate.com/yyv7/202309/13/cuf3reqa0S1/video/index.m3u8
1号通缉令,https://v9.qdhdcate.com/yyv9/202406/25/bpqmy4Y7W818/video/index.m3u8
大幻兽,https://v11.qdhdcate.com/yyv11/202406/23/3AUQW0WSkS3/video/index.m3u8
关中诡事之雾隐藏棺,https://v8.qdhdcate.com/yyv8/202406/26/pXmEFAdv1a14/video/index.m3u8
江湖情粤语,https://v9.qdhdcate.com/yyv9/202406/24/rHSfF1p18t18/video/index.m3u8
倚天屠龙记之九阳神功,https://v5.qdhdcate.com/yyv5/202406/23/fwd40jTY9n7/video/index.m3u8
卧狼行动,https://v12.qdhdcate.com/yyv12/202406/23/cxf98xWjFC8/video/index.m3u8#1-20集$https://v3.qdhdcate.com/yyv3/202401/05/7wb929aRCS2/video/index.m3u8#21-40集$https://v3.qdhdcate.com/yyv3/202401/05/VWbVLTyusW2/video/index.m3u8#41-60集$https://v3.qdhdcate.com/yyv3/202401/05/0r9H8RGKF62/video/index.m3u8#61-80集$https://v3.qdhdcate.com/yyv3/202401/05/yk4Ty5RK4v2/video/index.m3u8
黑暗森林,https://v12.qdhdcate.com/yyv12/202406/21/cLFXw8VaAy8/video/index.m3u8
江湖情国语,https://v9.qdhdcate.com/yyv9/202406/24/GH7yGPd7Dp18/video/index.m3u8
艾克斯奥特曼剧场版：来了！我们的奥特曼,https://v5.qdhdcate.com/yyv5/202406/23/TFNX2WeSdi7/video/index.m3u8
超决战！贝利亚银河帝国,https://v8.qdhdcate.com/yyv8/202406/23/GrCrbEz8WH14/video/index.m3u8
续座头市物语,https://v10.qdhdcate.com/yyv10/202406/17/6L16b9QfVv15/video/index.m3u8
天下无敌,https://v1.qdhdcate.com/yyv1/202308/19/5kQuqJQRF72/video/index.m3u8#HD$https://v9.qdhdcate.com/yyv9/202406/27/HLyVpTtzQR18/video/index.m3u8
疯狂的麦克斯：狂暴女神,https://v2.qdhdcate.com/yyv2/202406/03/biMPQrz7Q110/video/index.m3u8#HD$https://v5.qdhdcate.com/yyv5/202406/24/QGKTTBDBLZ7/video/index.m3u8
侏罗纪星系,https://v3.qdhdcate.com/yyv3/202406/18/T4SNREcj3Z2/video/index.m3u8
雪暴,https://v12.qdhdcate.com/yyv12/202406/23/cPPwp8FiV38/video/index.m3u8
双世白蛇,https://v2.qdhdcate.com/yyv2/202406/18/6z7fbEx6K810/video/index.m3u8
卧狼行动2023,https://v1.qdhdcate.com/yyv1/202406/18/7utNgJmyPv1/video/index.m3u8
越位者,https://v12.qdhdcate.com/yyv12/202406/22/h384Xburay8/video/index.m3u8
特遣侦查,https://v11.qdhdcate.com/yyv11/202406/24/3wXTsYfYF83/video/index.m3u8
狙击精英之纳米危机,https://v11.qdhdcate.com/yyv11/202406/22/DfqGzSMeXP3/video/index.m3u8
哥斯拉 终极战役,https://v6.qdhdcate.com/yyv6/202406/15/MMeLeVXE6v12/video/index.m3u8
超能游戏者,https://v5.qdhdcate.com/yyv5/202406/15/LBFYuymvmC7/video/index.m3u8
僵局国语,https://v9.qdhdcate.com/yyv9/202406/17/54XbQSPS9z18/video/index.m3u8
斗墓占花魁,https://v11.qdhdcate.com/yyv11/202406/18/zJnDL3KLw83/video/index.m3u8
王牌杀手,https://v7.qdhdcate.com/yyv7/202406/18/PXGhvNaZ1S13/video/index.m3u8
酒仙十八跌粤语,https://v2.qdhdcate.com/yyv2/202406/19/cMQSkx5ppZ10/video/index.m3u8
魔兽,https://v1.qdhdcate.com/yyv1/202308/19/Ka65rTLkRM2/video/index.m3u8#HD$https://v8.qdhdcate.com/yyv8/202406/18/asaS4Bu30m14/video/index.m3u8
雍正大破十八铜人,https://v2.qdhdcate.com/yyv2/202406/19/mwGhMhSDbx10/video/index.m3u8
奇机少年,https://v2.qdhdcate.com/yyv2/202406/10/jFDGpf1hZL10/video/index.m3u8
武林大战之龙闯天涯,https://v7.qdhdcate.com/yyv7/202406/18/f0rRRDv4j013/video/index.m3u8
白日末路,https://v2.qdhdcate.com/yyv2/202406/10/6ys0PJEKmw10/video/index.m3u8
嗜血追凶,https://v6.qdhdcate.com/yyv6/202406/10/q44bYhmkN312/video/index.m3u8
安德烈：黑色的迷宫,https://v9.qdhdcate.com/yyv9/202406/10/csDqL1GkEg18/video/index.m3u8
吸血莱恩,https://v10.qdhdcate.com/yyv10/202406/15/F2Nk8tx8xN15/video/index.m3u8
酒仙十八跌国语,https://v12.qdhdcate.com/yyv12/202406/19/udkpBs7iq68/video/index.m3u8
九龙城寨之围城,https://v10.qdhdcate.com/yyv10/202405/02/8jkhpDykGm15/video/index.m3u8#HD国语$https://v12.qdhdcate.com/yyv12/202406/21/Z2T4afd9kX8/video/index.m3u8
武士畅想曲,https://v4.qdhdcate.com/yyv4/202406/14/3TsKXD758H4/video/index.m3u8
森林之子,https://v3.qdhdcate.com/yyv3/202406/14/DzX71YUrtn2/video/index.m3u8
海军上将国语,https://v8.qdhdcate.com/yyv8/202406/17/KExzFg5YDZ14/video/index.m3u8
战心时刻,https://v11.qdhdcate.com/yyv11/202406/15/0qNMP8tCiH3/video/index.m3u8
莫逆家族,https://v5.qdhdcate.com/yyv5/202406/10/t0uFGCVVUy7/video/index.m3u8
死亡格斗,https://v4.qdhdcate.com/yyv4/202406/10/DiafVnkcNc4/video/index.m3u8
牛仔大战恐龙,https://v6.qdhdcate.com/yyv6/202406/10/qVwHiaekji12/video/index.m3u8
特工维诺德,https://v12.qdhdcate.com/yyv12/202406/10/6pt3CnGqVm8/video/index.m3u8
九面怪侠,https://v2.qdhdcate.com/yyv2/202406/11/RiMjSr1g3W10/video/index.m3u8
维和防暴队,https://v4.qdhdcate.com/yyv4/202405/04/qyVqN7YetF4/video/index.m3u8#HD$https://v2.qdhdcate.com/yyv2/202406/13/bJ4XKX5MRW10/video/index.m3u8
蝙蝠侠1989,https://v8.qdhdcate.com/yyv8/202406/08/4Y2CnuXCWe14/video/index.m3u8
印第安纳波利斯号：勇者无惧,https://v6.qdhdcate.com/yyv6/202406/09/StGdQuNsed12/video/index.m3u8
我们今晚不会死,https://v6.qdhdcate.com/yyv6/202406/08/vDSLy4db2T12/video/index.m3u8
布希维克,https://v6.qdhdcate.com/yyv6/202406/08/Dqhviszf0Q12/video/index.m3u8
骆驼客2之箭在弦,https://v10.qdhdcate.com/yyv10/202406/07/d7LKcR74Z715/video/index.m3u8
一触即发1991国语,https://v1.qdhdcate.com/yyv1/202406/05/DTnSbeagJA1/video/index.m3u8
天字号密令,https://v4.qdhdcate.com/yyv4/202406/03/zSrSicG7X54/video/index.m3u8
欧布奥特曼：请借给我纽带的力量！,https://v10.qdhdcate.com/yyv10/202406/04/3ni1gpMm5915/video/index.m3u8
一触即发1991粤语,https://v9.qdhdcate.com/yyv9/202406/05/iet23T9rhP18/video/index.m3u8
森林女王,https://v11.qdhdcate.com/yyv11/202406/05/xy52mnccy83/video/index.m3u8
战书,https://v1.qdhdcate.com/yyv1/202406/01/PenK3kabnX1/video/index.m3u8
龙形侠影黄澄可,https://v4.qdhdcate.com/yyv4/202406/01/fCzb0dH5yW4/video/index.m3u8
子弹出租国语,https://v12.qdhdcate.com/yyv12/202406/02/biKx3MhLFY8/video/index.m3u8
血溅十三号警署,https://v10.qdhdcate.com/yyv10/202406/04/r4d2VSW0tT15/video/index.m3u8
动作巨星2,https://v1.qdhdcate.com/yyv1/202406/03/cMCztLUxYF1/video/index.m3u8
神鬼任务,https://v10.qdhdcate.com/yyv10/202406/02/C2iD1bwriR15/video/index.m3u8
魔鬼任务1997,https://v12.qdhdcate.com/yyv12/202406/01/eEU9t50zAW8/video/index.m3u8
谜误,https://v5.qdhdcate.com/yyv5/202406/04/BR1bYFHZcq7/video/index.m3u8
丛林追击,https://v12.qdhdcate.com/yyv12/202406/06/ta45WMeRVs8/video/index.m3u8
墨卡托线索,https://v11.qdhdcate.com/yyv11/202405/30/t2Rchdpw5T3/video/index.m3u8
风云小棋王2,https://v2.qdhdcate.com/yyv2/202406/01/Tpe6ckSf7810/video/index.m3u8
愤怒的警官,https://v4.qdhdcate.com/yyv4/202405/30/W4dzxH716k4/video/index.m3u8
制暴,https://v11.qdhdcate.com/yyv11/202406/06/pVmpNaV7jq3/video/index.m3u8
阿姆斯特丹的水鬼,https://v10.qdhdcate.com/yyv10/202405/31/5kfz8jikCL15/video/index.m3u8
鬼牌游戏,https://v6.qdhdcate.com/yyv6/202405/28/EY9Uv9T5BN12/video/index.m3u8#第01集$https://v6.qdhdcate.com/yyv6/202309/09/SmArmwF8d31/video/index.m3u8#第02集$https://v6.qdhdcate.com/yyv6/202309/09/Xb6SEzE9ar1/video/index.m3u8#第03集$https://v6.qdhdcate.com/yyv6/202309/09/KgK70K95Kk1/video/index.m3u8#第04集$https://v6.qdhdcate.com/yyv6/202309/09/KdQSQw8QDN1/video/index.m3u8#第05集$https://v6.qdhdcate.com/yyv6/202309/09/NcJQRdqJNi1/video/index.m3u8#第06集$https://v6.qdhdcate.com/yyv6/202309/09/L7JiLrDGx91/video/index.m3u8#第07集$https://v6.qdhdcate.com/yyv6/202309/09/djbALkzwDw1/video/index.m3u8#第08集$https://v6.qdhdcate.com/yyv6/202309/09/PUTycGRMPa1/video/index.m3u8#第09集$https://v6.qdhdcate.com/yyv6/202309/09/4sy0nZuiqA1/video/index.m3u8#第10集$https://v6.qdhdcate.com/yyv6/202309/09/78m9JXyYD01/video/index.m3u8#第11集$https://v6.qdhdcate.com/yyv6/202309/09/QdfJuE4HGZ1/video/index.m3u8#第12集$https://v6.qdhdcate.com/yyv6/202309/09/UmvKPe8Tp91/video/index.m3u8#第13集$https://v6.qdhdcate.com/yyv6/202309/09/3WZbHtvMir1/video/index.m3u8#第14集$https://v6.qdhdcate.com/yyv6/202309/09/wCSEzs1LAW1/video/index.m3u8
绝命狙击,https://v1.qdhdcate.com/yyv1/202405/29/7Kar2ayxz81/video/index.m3u8
疯狂轮滑,https://v7.qdhdcate.com/yyv7/202405/27/V9a32e8pgZ13/video/index.m3u8
血悬棺,https://v8.qdhdcate.com/yyv8/202405/29/EqYywtfKHQ14/video/index.m3u8
内战,https://v12.qdhdcate.com/yyv12/202404/21/u8P5V6vBRU8/video/index.m3u8#HD$https://v1.qdhdcate.com/yyv1/202405/28/pGkdCpCQWs1/video/index.m3u8
拯救悟空,https://v8.qdhdcate.com/yyv8/202405/29/AuBDpKq5Em14/video/index.m3u8
破案之致命追凶,https://v5.qdhdcate.com/yyv5/202405/28/KWsKeVYR767/video/index.m3u8
绝杀招式,https://v5.qdhdcate.com/yyv5/202405/28/xxJYNva0Pj7/video/index.m3u8
风速极战,https://v10.qdhdcate.com/yyv10/202405/26/WBpMpqtQTy15/video/index.m3u8
特技狂人,https://v5.qdhdcate.com/yyv5/202405/16/KYaR26njrV7/video/index.m3u8#HD$https://v3.qdhdcate.com/yyv3/202406/03/w4pZUwZtWV2/video/index.m3u8
血战江城,https://v12.qdhdcate.com/yyv12/202405/12/sYQVmk1eUR8/video/index.m3u8
暗影守卫,https://v4.qdhdcate.com/yyv4/202405/23/pmgUrZMuw14/video/index.m3u8
